OTUID	T00C01	T00C02	T00C03	T00C04	T00C05	T00C06	T00C07	T00C08	T00C09	T00C10	T00C11	T00C12	T00C13	T00C14	T00C15	T00C16	T00C17	T00C18	T00C19	T00C20	T05M01	T05M02	T05M03	T05M04	T05M05	T05M06	T05M07	T05M08	T05M09	T05M10	T05M11	T05M12	T05M13	T05M14	T05M15	T05M16	T05M17	T05M18	T05M19	T05M20	T12M01	T12M02	T12M03	T12M04	T12M05	T12M06	T12M07	T12M08	T12M09	T12M10	T12M11	T12M12	T12M13	T12M14	T12M15	T12M16	T12M17	T12M18	T12M19	T12M20	T21M01	T21M02	T21M03	T21M04	T21M05	T21M06	T21M07	T21M08	T21M09	T21M10	T21M11	T21M12	T21M13	T21M14	T21M15	T21M16	T21M17	T21M18	T21M19	T21M20	T30M01	T30M02	T30M03	T30M04	T30M05	T30M06	T30M07	T30M08	T30M09	T30M10	T30M11	T30M12	T30M13	T30M14	T30M15	T30M16	T30M17	T30M18	T30M19	T30M20
OTU2344	1	2	0	0	2	0	1	2	1	1	1	2	0	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2348	0	1	1	1	1	0	1	0	0	0	1	1	0	0	2	0	0	0	2	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	1	0	0	2	0	1	0	0	0	0	0	0	0	1	0	0	0	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2351	7	8	10	5	7	6	11	3	1	15	10	13	5	12	8	27	5	17	9	21	1	1	0	5	1	3	1	2	1	1	2	7	2	0	0	1	3	2	0	2	4	4	3	1	3	0	2	1	4	0	1	1	4	2	3	1	5	2	3	3	2	1	3	0	2	1	2	1	1	2	9	1	2	2	6	4	2	4	3	5	3	6	6	0	0	0	1	0	2	0	8	3	0	0	1	1	1	0	1	1
OTU2354	1	0	0	1	0	0	1	1	0	1	1	0	0	2	0	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
OTU236	0	0	0	0	1	0	0	0	0	1	1	1	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2365	0	0	0	0	0	1	0	0	0	0	1	2	2	0	2	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2375	1	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1
OTU2378	0	1	0	0	0	1	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2382	0	1	0	0	2	0	0	0	1	2	1	1	0	4	1	2	0	5	1	1	0	0	0	0	2	1	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	2	0	0	0	0	2	1	0	0	0	0	0	0	0	0
OTU2388	0	1	1	3	2	0	1	0	1	1	5	4	0	2	2	1	0	5	4	3	0	0	0	0	0	0	0	0	2	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2390	0	1	0	0	2	0	0	1	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2391	0	2	0	0	2	0	3	0	1	0	0	1	0	1	0	0	1	1	1	4	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	1	0	2	0	1	0	1	0	1	0	0	0	1	0	3	2	0	0	0	0	0	0	0	1	0	1	1	1	2	0	0	2	0
OTU2392	0	1	2	1	0	0	2	3	1	0	1	0	0	1	2	4	0	3	3	3	0	1	0	1	1	1	1	2	1	2	0	0	0	0	0	0	1	1	0	0	0	1	0	0	2	2	2	0	0	0	1	1	3	0	0	0	1	2	1	3	1	0	2	0	5	0	1	1	5	0	2	2	0	0	3	0	0	0	0	1	1	0	4	0	1	2	4	0	1	2	3	0	0	0	1	0	2	0	2	1
OTU2393	2	0	0	1	4	1	5	1	2	2	1	1	0	1	6	7	0	7	9	2	0	2	0	1	0	0	0	2	3	1	0	0	0	0	0	1	1	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	2	1	1	0	0	0	0	1	0	1	0	1	0	1	0	1	0	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2395	1	0	2	1	3	1	2	1	2	0	0	1	0	1	1	1	1	4	6	7	0	0	1	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	1	1	0	0	0	1	1	1	0	0	0	0	1	1	3	0	2	2	1	0	0	0	0	1	0	5	0	1	0	0	0	4	0	2	1	1	0	0	1	1	2	1	2	0	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0	1	0
OTU2396	13	12	20	16	17	11	24	17	15	19	17	12	3	15	28	29	3	31	30	25	5	9	5	6	8	18	3	9	4	12	5	13	3	2	1	9	6	2	4	6	13	8	6	1	6	3	8	3	2	7	6	2	5	9	6	3	3	9	14	8	4	4	7	3	8	5	5	11	7	19	13	3	5	10	10	11	6	12	9	9	3	3	7	2	7	1	7	3	10	6	5	3	5	5	3	4	3	2	11	12
OTU2397	0	0	1	1	0	0	1	1	0	0	0	0	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
