OTUID	T05M01	T05M02	T05M03	T05M04	T05M05	T05M06	T05M07	T05M08	T05M09	T05M10	T05M11	T05M12	T05M13	T05M14	T05M15	T05M16	T05M17	T05M18	T05M19	T05M20	T12M01	T12M02	T12M03	T12M04	T12M05	T12M06	T12M07	T12M08	T12M09	T12M10	T12M11	T12M12	T12M13	T12M14	T12M15	T12M16	T12M17	T12M18	T12M19	T12M20	T21M01	T21M02	T21M03	T21M04	T21M05	T21M06	T21M07	T21M08	T21M09	T21M10	T21M11	T21M12	T21M13	T21M14	T21M15	T21M16	T21M17	T21M18	T21M19	T21M20	T30M01	T30M02	T30M03	T30M04	T30M05	T30M06	T30M07	T30M08	T30M09	T30M10	T30M11	T30M12	T30M13	T30M14	T30M15	T30M16	T30M17	T30M18	T30M19	T30M20
OTU581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	0	0	2	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0
OTU5810	0	2	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	2	0	0	0	0	0	0	1	3	1	3	0	0	1	0	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0
OTU5812	1	0	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	2	0	0	0	0	2	0	0	0	0	1	0	0	0	1	0	1	0	0	1	0	1	0	1	0	0	0	0	0	1	0
OTU5813	2	0	0	3	0	0	0	0	0	0	0	1	2	0	0	0	0	0	1	0	5	0	0	0	0	1	0	0	0	0	0	1	0	0	2	1	2	0	1	0	4	0	1	0	0	0	1	1	1	0	2	0	0	2	0	5	0	1	2	1	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	2	0	0	0	0
OTU5815	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	1	3	0	2	0	1	0	0	1	1	0	2	1	0	0	2	0	0	1	0	0	0	0	1	0	0	1	1	0	0	0	0	1	1	0	0	1	0	0	0	3
OTU5824	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	1	0	1	0	0	0	1	0	0	0	0	0	1	0	0	2	0	0	1	2	0	0	3	0	1	3	1	0	1	0	0	2	0	0	0	0	1	1	0	0	0	1	0	0	2	0	0	0	0	1	1	0	0	1	0
OTU5825	0	0	0	1	0	0	1	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	1	0	0	0	0	2	0	0	1	1	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0	1	0	1	1	0	0	0	0	0	0
OTU5827	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU5833	1	1	0	0	0	0	0	2	1	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	1	0	0	0	1	1	0	0	2	0	0	1	0	0	0	0	1	0	1	0	2	0	2	1	0	0	1	0	0	1	2	0	0	1	0	1	0	1	1	0	0	0	0	0	1	0	4	0	0	0	0	0	0	1	0	0
OTU5835	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	4	0	0	0	0	1	0	1	1	0	0	0	0	0	1	0	0	2	0	0	1	0	0	0	0	0	1	0
OTU5836	0	1	0	2	2	0	0	0	0	0	0	0	1	2	1	1	1	1	0	2	2	0	1	0	2	1	1	0	1	1	2	1	0	1	0	0	1	2	0	0	1	0	0	0	1	0	0	3	0	3	1	1	5	3	8	1	0	0	0	3	0	0	0	1	0	1	1	1	2	3	1	0	0	0	0	1	2	1	0	0
OTU5837	2	9	1	9	3	7	0	8	6	11	3	11	6	0	0	5	10	2	0	8	10	9	5	1	4	9	5	0	3	5	13	9	7	1	10	4	11	3	11	10	15	6	5	3	7	3	9	2	9	29	18	4	10	4	10	11	6	11	12	6	7	4	10	2	6	8	4	1	8	0	14	5	4	4	3	5	4	4	9	5
OTU5840	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU5841	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	2	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	2	0	0	1	0	2	0	1	0	0	1	0	0	1	0	0	0	1	1	0	0	1	0	0	0	0
OTU5845	0	0	0	5	0	0	0	0	3	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	3	0	0	0	0	3	0	3	1	0	0	0	0	0	0	2	0	0	0	2	0	0	2	0	0	2	1	0	3	0	1	1	0	0	0	0	2	0	0	0	0	1	0	0	1	0	1	2	3
OTU5849	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU5851	2	0	3	1	0	2	1	1	0	1	0	4	0	0	1	0	1	2	2	0	2	0	0	0	0	1	0	1	1	0	0	0	0	2	0	0	4	3	1	4	0	0	1	0	0	0	1	0	3	1	1	1	0	2	1	2	2	1	2	2	0	0	0	0	3	0	0	0	2	1	2	2	1	0	1	0	1	1	1	2
OTU5852	0	3	0	2	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	1	2	1	0	0	0	0	0	2	0	0	0	3	0	0	1	0	0	0	0	2	0	1	2	3	2	3	1	3	2	2	2	2	1	1	3	3	2	1	0	2	1	2	1	3	1	1	4	1	1	1	2	0	0	0
OTU5853	1	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	1	0	0	2	0	0	0	0	0	1	0	2	1	1	2	0	0	0	1	1	1	0	1	1	0	0	2	0	1	0	0	0	0	1	2	0	0	0	0	1	0	0	2	1
OTU5859	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	3	2	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0	1	0	0	0	1	1	2	0	0	0	0	0	0	0	0	2	1	2	0	2	0	0	0	0	1	1	0	1	0	0	0	1	1	0	0	1
OTU5861	1	0	1	2	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	2	2	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	2	0	1	0	0	0	0	0	0	2	2
OTU5863	0	0	1	1	0	3	0	1	2	0	0	1	1	0	0	1	1	0	0	0	2	1	1	0	0	2	1	1	0	2	0	1	0	1	1	2	1	0	1	2	0	1	1	0	0	0	1	0	0	1	0	0	1	0	1	1	1	1	0	1	0	1	1	0	2	0	1	1	2	1	1	1	0	0	1	0	0	0	0	0
OTU5866	0	1	0	1	0	2	1	0	0	0	0	8	0	0	0	3	3	1	0	1	5	17	6	5	3	13	1	3	6	11	1	10	7	9	2	3	6	5	13	9	14	27	17	6	34	21	47	11	28	50	36	23	39	4	80	29	8	97	15	45	246	40	107	18	218	46	5	32	7	30	10	17	40	136	11	219	16	128	46	51
OTU5867	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	1	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU5870	1	0	2	0	1	0	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	2	1	0	3	2	0	1	0	1	0	0	1	2	1	1	1	2	1	2	1	2	2	0	2	0	1	1	0	3	1	1	0	2	1	1	1	0	0	0	0	1	0	1	2	0	0	0	2	0	2	1	1	0	1	1	0	2	2	0
OTU5871	0	0	1	1	2	1	1	3	3	4	3	2	2	1	0	1	1	1	3	1	2	4	5	0	3	3	1	1	0	3	0	2	1	5	3	1	1	3	4	3	0	1	5	0	0	0	1	0	1	5	7	5	6	1	4	1	5	3	1	5	1	3	3	3	4	4	0	1	7	0	2	2	1	3	2	0	3	1	10	9
OTU5873	0	2	0	0	0	1	0	0	2	1	1	3	0	0	1	1	1	1	1	0	2	2	0	1	1	3	1	0	0	0	3	1	1	1	0	1	2	0	0	2	1	0	1	0	2	1	1	0	0	3	4	1	3	0	4	0	1	1	0	4	0	3	3	0	1	2	1	0	2	1	2	1	0	1	0	0	0	0	2	1
OTU5875	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	1	1	0	1	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
OTU5876	2	3	0	2	3	1	2	0	0	4	0	4	4	1	0	2	2	0	2	0	4	4	0	0	2	1	0	0	2	1	2	1	1	4	4	5	4	1	1	2	4	0	2	3	3	2	4	3	1	8	7	4	3	0	7	2	6	7	4	4	1	3	6	1	1	5	2	4	4	2	1	2	1	4	2	5	5	3	5	5
OTU5877	1	0	0	1	0	0	0	1	2	1	1	1	0	0	0	1	0	0	0	1	1	6	0	0	1	1	0	0	0	0	0	0	1	0	1	1	3	1	0	2	0	0	0	0	2	0	0	1	0	4	1	3	0	0	0	0	1	0	0	1	0	1	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0
OTU588	0	1	0	0	0	0	0	0	1	0	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	2	0	0	1	3	0	5	0	0	0	3	1	0	1	0	1	0	0	0	0	0	1	1	0	1	1	4	0	0	0	0	0	0	0	0	0
OTU5881	2	1	1	0	0	2	0	0	0	2	2	2	0	0	1	0	1	3	2	0	1	0	2	0	0	1	0	0	1	3	1	1	0	0	4	1	0	4	1	4	2	2	0	0	0	1	3	1	0	2	3	4	2	0	1	1	0	5	0	1	0	0	2	2	2	1	0	0	2	2	1	2	2	2	0	4	1	0	2	1
OTU5882	3	1	3	2	2	5	0	2	2	2	1	2	1	1	0	0	0	1	3	2	2	4	1	0	1	2	2	5	0	4	2	1	2	2	2	2	3	0	4	4	0	0	5	0	2	1	4	0	2	2	5	2	7	6	2	1	4	6	0	0	0	4	4	2	1	4	3	1	1	2	6	4	4	3	2	0	2	2	2	3
OTU5883	0	0	0	0	0	0	2	0	1	0	2	1	0	0	0	0	0	0	0	0	0	1	0	0	1	2	0	0	1	1	0	0	0	0	1	2	1	1	2	1	0	0	0	0	4	0	1	1	3	0	4	1	1	2	1	1	0	0	0	0	0	0	1	0	0	2	1	0	0	0	0	0	1	1	1	3	0	0	1	2
OTU5885	4	0	1	0	0	1	0	0	0	2	0	0	3	0	0	0	0	0	1	0	0	0	0	0	2	0	0	1	1	1	0	1	0	0	0	0	0	0	1	1	1	3	0	0	5	0	2	0	3	0	1	0	0	2	3	3	1	0	1	2	0	0	3	0	0	0	0	1	0	0	1	1	0	0	0	0	1	0	1	0
OTU5887	1	2	1	0	0	0	0	0	1	2	2	0	1	1	1	0	0	0	0	0	0	0	2	0	2	0	0	1	1	0	0	1	1	1	1	1	0	1	1	0	0	0	0	3	1	0	1	0	5	0	2	1	3	0	1	2	2	2	0	1	0	2	1	0	1	0	1	0	0	0	2	1	1	0	0	2	0	1	1	1
OTU589	1	0	2	1	3	1	0	3	3	5	1	0	1	1	1	2	2	1	2	4	2	4	4	0	2	1	3	0	3	0	5	1	3	4	2	4	3	3	6	4	4	1	1	0	4	4	6	5	4	14	8	2	7	1	9	1	7	3	0	6	1	5	5	0	2	2	2	3	2	3	4	2	1	0	2	2	1	3	6	5
OTU5890	4	4	0	1	1	5	0	1	4	2	2	5	3	1	0	3	1	1	2	3	7	3	4	0	7	2	1	1	8	4	2	1	6	1	8	1	6	2	12	5	3	3	5	2	4	2	4	9	6	4	17	1	3	4	11	5	2	5	1	7	1	3	5	0	1	5	3	1	1	2	8	0	4	1	1	4	1	2	4	2
OTU5891	0	1	0	0	1	1	0	1	0	2	0	1	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	3	1	0	4	1	2	0	0	1	2	0	2	1	2	0	3	0	0	0	3	1	0	0	0	3	1	1	0	1	0	1	1	0	2	2	0	1	0	2	0	0	0	1	1	1
OTU5892	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0
OTU5893	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0
OTU5895	3	0	0	0	2	2	3	2	1	1	0	3	0	0	2	1	1	0	0	1	1	2	1	0	1	1	1	0	1	0	2	0	0	1	1	0	2	1	1	1	1	1	0	0	3	0	1	3	2	1	0	0	1	0	2	1	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	1	0
OTU5896	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	2	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU5897	0	3	3	0	1	4	0	1	1	3	1	0	1	1	0	0	1	0	0	1	3	0	3	0	1	1	0	0	0	2	0	1	2	0	1	2	4	0	3	1	3	1	1	0	1	1	3	2	4	4	5	0	1	0	2	3	3	4	1	1	0	2	3	0	0	2	1	0	4	0	3	1	1	0	0	1	1	1	0	1
OTU5898	0	0	0	0	0	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	1	0	1	0
OTU5903	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	1	0	1	0	0	1	1	1	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	4	1
OTU5905	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	3	0	1	0	2	0	1	0	1	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
OTU5906	0	0	0	0	0	0	1	0	2	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	2	0	1	2	0	0	1	0	2	0	0	0	0	0	3	0	0	0	3	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0
OTU5908	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
OTU5909	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	1	1	2	0	0	1	0	0	0	1	1	0	2	0	0	0	0	0	0	0	0	3	3	28	3	0	8	0	0	0	1	3	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	3	0	0	30	5	2	3	3	5	0	0	0
OTU591	0	0	0	1	0	1	0	0	1	2	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	3	0	0	0	0	0	0	1	0	2	0	0	0	0	1	2	0	1	0	0	0	2	0	0	0	1	2	2	0	0	0	0	1	0	2	2
OTU5911	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0
OTU5912	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	3	0	0	1	0	0	0	0	2	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0
OTU5918	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	2	1	0	1	1	0	0	0	0	0	0	2	3	1	1	0	1	0	0	0	1	0	1	1	0	2	1	0	1	0	0	0	0	1	3	0	0	0	0	2	0	0	0
OTU5923	2	1	3	3	3	1	0	0	3	1	1	0	1	0	0	0	0	3	0	2	3	1	2	0	0	1	0	0	5	1	1	2	0	1	3	1	3	3	2	1	1	1	0	0	2	2	1	0	0	1	3	2	0	1	2	2	6	0	2	1	1	2	2	0	2	2	1	1	3	0	6	0	2	1	0	2	2	1	1	1
OTU5926	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	2	0	0	1	1	3	3	0	2	0	0	1	2	0	1	1	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	1	0	1	1	0
OTU5929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	1	2	0	0	0	0	1	0	2	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
OTU5930	1	1	0	3	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	1	3	0	1	0	1	0	0	1	0	0	0	3	0	0	2	0	2	0	1	1	1	0	1	0	0	1	2	0	1	0	5	0	0	3	0	0	1	1	1	1	1	0	0	0	0	2	0	0	0	1	1	0	0	0	1	2	0	0	0	0
OTU5932	1	0	2	0	2	2	0	1	1	1	0	1	1	1	1	1	1	1	1	0	1	2	1	1	2	1	1	0	1	5	0	2	1	0	0	1	1	3	2	2	1	1	2	2	1	1	0	1	3	2	5	5	3	2	1	1	2	2	0	1	2	3	1	0	2	2	5	1	3	7	4	0	1	1	4	1	2	1	4	3
OTU5938	3	0	0	1	0	1	0	0	0	0	0	0	1	1	0	0	2	0	1	0	21	4	2	3	13	0	2	28	1	83	2	63	12	0	7	1	10	0	35	0	210	81	49	194	52	10	35	49	44	24	34	5	14	116	72	51	92	44	45	23	147	35	84	4	14	51	7	2	44	2	103	4	125	41	2	125	3	47	0	22
OTU594	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	1	1	0	2	1	1	0	0	0	0	0	1	2	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OTU5947	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	1	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
OTU5951	3	0	0	0	0	0	0	0	2	0	3	1	1	0	0	3	1	0	0	0	3	0	0	0	2	0	0	0	3	0	0	2	2	2	2	1	1	0	3	1	0	1	0	1	0	0	0	0	1	3	3	1	2	1	2	1	0	2	0	5	0	1	0	0	0	0	2	2	0	0	5	1	2	1	0	1	0	1	2	1
OTU596	1	0	0	1	0	1	0	0	2	4	2	2	1	1	0	1	0	0	0	2	0	1	0	0	5	3	1	0	0	2	1	2	1	3	0	4	1	0	2	3	3	1	0	0	3	0	0	3	2	1	2	2	2	2	3	2	1	3	1	2	0	0	2	0	1	4	0	1	2	1	2	0	2	0	0	2	1	0	2	3
OTU5960	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	1	1	0	0	1	0	1	0	1	1	0	0	1	1	0	0	2	0	1	2	5	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
OTU5963	0	1	1	3	2	1	0	1	4	3	0	2	2	2	0	0	0	1	2	0	0	2	2	1	3	4	0	1	2	3	3	2	0	2	3	4	1	1	2	3	1	1	0	6	4	0	4	6	2	1	5	0	2	0	2	2	3	1	4	3	1	1	5	0	1	3	2	2	2	0	3	0	0	1	1	0	1	1	4	4
OTU5967	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	1	0	0	0	0	0	7	0	0	0	0	1	0	0	2	0	0	0	0	4	2	5	0	0	0	0	0	0	2	1	0	0	2	0	0	0	2	522	0	0	0	1	22	0	0	2	6	0	0	0	2	11	3	14	0	0	1
OTU5968	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	1	0	3	0	0	0	1	1	0	2	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	2	0	0	1	0	0	0	0	1	0	1	2
OTU5970	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU5971	0	0	0	0	0	1	2	1	0	0	0	2	0	0	0	0	0	0	0	1	3	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	2	1	0	0	0	1	0	0	0	0	1	0	1	1	0	0	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
OTU5972	0	1	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	2	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	1	1	0
OTU5973	2	1	0	0	1	2	0	0	1	0	0	0	2	0	0	1	0	0	0	0	2	3	1	0	1	3	0	1	1	1	1	0	1	1	4	0	0	0	2	1	1	2	2	0	1	0	1	0	0	2	2	0	0	1	0	1	2	2	2	0	0	1	2	0	1	2	2	0	2	1	3	1	2	2	0	1	0	0	1	1
OTU5974	1	10	1	5	4	6	1	8	6	8	4	9	1	2	1	6	0	7	3	5	6	11	10	0	10	20	8	3	10	9	9	3	9	16	17	8	9	12	13	18	6	2	8	0	21	4	10	9	14	23	16	11	11	8	13	9	7	15	12	4	3	11	15	4	13	13	2	3	9	7	17	7	4	6	8	7	7	0	15	15
OTU5976	3	2	1	2	2	3	0	0	5	1	1	1	3	0	0	1	1	3	1	0	3	4	0	0	4	3	0	1	1	4	2	1	2	1	4	1	1	0	2	5	4	1	1	0	1	1	3	1	1	2	4	0	2	3	5	6	3	3	4	4	1	1	7	0	0	2	0	0	1	1	4	1	1	1	0	1	1	1	1	0
OTU5977	0	2	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	33	0	1	0	0	42	2	0	3	93	0	109	1	13	4	1	18	1	40	5	63	21	82	40	222	0	145	20	43	7	9	0	3	388	1	34	114	79	124	2	89	66	2	0	9	13	0	0	1	1	26	5	9	0	0	40	0	22	0	1
OTU5979	1	3	2	1	0	0	1	0	2	2	2	1	1	3	1	1	2	0	1	0	119	24	1	2	32	28	7	26	43	172	2	54	19	2	15	7	97	3	158	13	80	38	14	75	26	4	22	37	32	22	73	6	16	12	15	19	42	30	22	77	29	101	29	6	3	83	34	7	21	5	55	3	49	12	5	16	9	26	1	13
OTU5980	1	0	0	0	0	3	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	1	0	1	0	1	1	2	1	0	0	1	0	0	0
OTU5981	2	1	0	2	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	2	1	1	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	3	2	0	0	1
OTU5983	0	1	0	0	0	1	0	1	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	1	0	1	1	0	0	2	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0
OTU5987	0	0	1	2	1	0	0	4	1	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	2	0	0	0	0	3	1	1	0	2	2	0	1	0	1	1	0	0	1	4	0	1	1	1	4	2	0	0	1	1	2	1	0	0	0	0	0	1	1	2	1	2	0	0	1	3	2	0	0	0	1	2	0	4	2
OTU5991	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	2	0	0	1	0	0	0	1	0	0	0	1	0	4	1	0	2	0	0	1	1	0	1	0	0	0	1	1	0	0	1	0	0	0	2	2	0	0	0	0	0	0	0	0	3	0	1	1	1
