from	to	corP
OTU7549	OTU8804	0.8652351
OTU7549	OTU8876	0.8353911
OTU7549	OTU8881	0.8634123
OTU7549	OTU8907	0.8900849
OTU7566	OTU7976	0.8180499
OTU7644	OTU7744	0.8879656
OTU7644	OTU7782	0.8141914
OTU7644	OTU791	0.865169
OTU7644	OTU8055	0.8335876
OTU7644	OTU8195	0.895313
OTU7644	OTU8275	0.8488235
OTU7644	OTU8490	0
OTU7644	OTU8657	0.8414041
OTU7644	OTU8678	0.9269288
OTU7644	OTU8700	0.8988516
OTU7644	OTU8711	0
OTU7644	OTU8881	0.8284313
OTU7644	OTU896	0.9434524
OTU7744	OTU7907	0.8729763
OTU7744	OTU8055	0.8250026
OTU7744	OTU8195	0.8443809
OTU7744	OTU8275	0.8353723
OTU7744	OTU8657	0.8242758
OTU7744	OTU8678	0.8687294
OTU7744	OTU8700	0.823596
OTU7744	OTU896	0
OTU7800	OTU7976	0.871637
OTU7907	OTU8678	0.8308924
OTU791	OTU8275	0.8967158
OTU7976	OTU8557	0.830673
OTU7976	OTU8658	0.8089948
OTU7976	OTU8729	0.815652
OTU7976	OTU994	0
OTU8053	OTU8804	0.9165905
OTU8055	OTU8195	0
OTU8055	OTU8490	0.859638
OTU8055	OTU8711	0.8373421
OTU8055	OTU8881	0.8651313
OTU8195	OTU8218	0.8410022
OTU8195	OTU8275	0.857749
OTU8195	OTU8490	0.84494
OTU8195	OTU8657	0.9100548
OTU8195	OTU8658	0.8208926
OTU8195	OTU8678	0.8643218
OTU8195	OTU8700	0.8991224
OTU8195	OTU8804	0.8330785
OTU8195	OTU8876	0.8968746
OTU8195	OTU8881	0.9036627
OTU8195	OTU896	0.9303271
OTU8218	OTU8804	0.8808753
OTU8218	OTU896	0
OTU8235	OTU8804	0.8907281
OTU8275	OTU8657	0.8498821
OTU8275	OTU8700	0.8338364
OTU8275	OTU8876	0.8164399
OTU8275	OTU8881	0.8192925
OTU8318	OTU8804	0.8380921
OTU8326	OTU8804	0
OTU8405	OTU8804	0.8339328
OTU8446	OTU8678	0
OTU8490	OTU8646	0.8134717
OTU8490	OTU8700	0
OTU8490	OTU8881	0.846839
OTU8490	OTU896	0.8245067
OTU8532	OTU8804	0.8554026
OTU8646	OTU8751	0.8466775
OTU8646	OTU994	0.834187
OTU8657	OTU8658	0.878514
OTU8657	OTU8678	0.8563614
OTU8657	OTU8700	0.8817135
OTU8657	OTU8804	0.8290285
OTU8657	OTU8876	0.8840429
OTU8657	OTU8881	0.8227921
OTU8657	OTU8907	0.808783
OTU8657	OTU896	0.8467604
OTU8658	OTU8678	0.8238317
OTU8658	OTU8700	0.8149438
OTU8658	OTU8876	0.8432088
OTU8678	OTU8700	0.8910423
OTU8678	OTU896	0.902631
OTU8678	OTU8976	0.8165067
OTU8700	OTU8876	0.8987089
OTU8700	OTU8881	0
OTU8700	OTU896	0.8897193
OTU8757	OTU8804	0.9000007
OTU8804	OTU8876	0.8244918
OTU8804	OTU8907	0.9019283
OTU8876	OTU8881	0.8110103
