from	to	corP
OTU3806	OTU4923	0.8270322
OTU3806	OTU5146	0.8256223
OTU3806	OTU5151	0.8931002
OTU3806	OTU5429	0.8947259
OTU3806	OTU5455	0.9355242
OTU3806	OTU5465	0.9113982
OTU3806	OTU5528	0.8812011
OTU3806	OTU5576	0.9321767
OTU3806	OTU5653	0.9725321
OTU3806	OTU5783	0.9465233
OTU3806	OTU5974	0.8861243
OTU3806	OTU6195	0.9506003
OTU3806	OTU637	0.8403998
OTU3806	OTU6541	0.8204686
OTU3806	OTU6543	0.8358669
OTU3806	OTU6578	0.8532242
OTU3806	OTU6594	0.9287589
OTU3806	OTU6680	0.9612524
OTU3806	OTU673	0.8450886
OTU3806	OTU6816	0.9616009
OTU3806	OTU6841	0.8850322
OTU3806	OTU6870	0.8940258
OTU3806	OTU6898	0.8505485
OTU3806	OTU7083	0.9955676
OTU3806	OTU7092	0.8567962
OTU3806	OTU73	0.8429288
OTU3806	OTU7440	0.8953908
OTU3806	OTU7644	0.8280822
OTU3806	OTU7744	0.8720041
OTU3806	OTU7831	0.8446313
OTU3806	OTU791	0.9314671
OTU3806	OTU8055	0.8537535
OTU3806	OTU8195	0.9084412
OTU3806	OTU8275	0.9361843
OTU3806	OTU8446	0.8216954
OTU3806	OTU8657	0.8539306
OTU3806	OTU8678	0.8551484
OTU3806	OTU8700	0.822565
OTU3806	OTU8742	0.852856
OTU3806	OTU8876	0.9089208
OTU3806	OTU8881	0.9569408
OTU3860	OTU5340	0.8196577
OTU3899	OTU4266	0.922263
OTU3899	OTU4579	0.8137734
OTU3899	OTU4659	0.8671518
OTU3899	OTU4759	0.9130931
OTU3899	OTU4812	0.9410889
OTU3899	OTU4884	0.816031
OTU3899	OTU6512	0.8266044
OTU3910	OTU3984	0.8195868
OTU3910	OTU6541	0.876745
OTU3910	OTU7423	0.8761814
OTU3910	OTU8700	0.8129007
OTU3968	OTU4132	0.8195926
OTU3968	OTU442	0.81811
OTU3968	OTU455	0.8254155
OTU3968	OTU5653	0.8279899
OTU3968	OTU7083	0.8886397
OTU3984	OTU3987	0.9021507
OTU3984	OTU4132	0.8853777
OTU3984	OTU442	0.8930879
OTU3984	OTU4838	0.8427033
OTU3984	OTU4884	0.8552909
OTU3984	OTU4923	0.9217392
OTU3984	OTU5570	0.8656908
OTU3984	OTU5653	0.8446713
OTU3984	OTU637	0.8812979
OTU3984	OTU6543	0.8187679
OTU3984	OTU6578	0.8874472
OTU3984	OTU6880	0.8512349
OTU3984	OTU7083	0.8106702
OTU3984	OTU7440	0.886689
OTU3984	OTU7471	0.8106571
OTU3984	OTU7544	0.8226064
OTU3984	OTU7644	0.8691469
OTU3984	OTU7744	0.8766464
OTU3984	OTU8055	0.8102411
OTU3984	OTU8657	0.8745945
OTU3984	OTU8700	0.8364624
OTU3987	OTU4132	0.9326555
OTU3987	OTU442	0.9321257
OTU3987	OTU455	0.8204174
OTU3987	OTU4884	0.8320659
OTU3987	OTU533	0.8291843
OTU3987	OTU637	0.8363878
OTU3987	OTU6578	0.8416311
OTU3987	OTU7083	0.8416628
OTU3987	OTU73	0.8194824
OTU3987	OTU7440	0.8612805
OTU3987	OTU7471	0.8255075
OTU3987	OTU7544	0.8577952
OTU3987	OTU7744	0.8564125
OTU3987	OTU7831	0.8548696
OTU3987	OTU8700	0.8105372
OTU3987	OTU8976	0.8183525
OTU3987	OTU994	0.8683097
OTU3992	OTU4132	0.9014076
OTU3992	OTU442	0.9025083
OTU3992	OTU455	0.9365835
OTU3992	OTU4762	0.9423129
OTU3992	OTU4815	0.858081
OTU3992	OTU4923	0.8102843
OTU3992	OTU5146	0.8524829
OTU3992	OTU5195	0.8097733
OTU3992	OTU530	0.8380197
OTU3992	OTU533	0.8377819
OTU3992	OTU5465	0.9585411
OTU3992	OTU5570	0.8203059
OTU3992	OTU5576	0.8780904
OTU3992	OTU5653	0.923147
OTU3992	OTU5783	0.8135945
OTU3992	OTU6195	0.9217683
OTU3992	OTU6307	0.8935114
OTU3992	OTU6403	0.8470952
OTU3992	OTU6594	0.8406979
OTU3992	OTU6680	0.887861
OTU3992	OTU6816	0.888057
OTU3992	OTU6841	0.9182964
OTU3992	OTU6898	0.8883078
OTU3992	OTU7083	0.9238196
OTU3992	OTU7423	0.8192377
OTU3992	OTU7440	0.9377961
OTU3992	OTU7744	0.9215124
OTU3992	OTU7853	0.8084486
OTU3992	OTU8235	0.8308448
OTU3992	OTU8342	0.8513138
OTU3992	OTU8446	0.8444797
OTU3992	OTU8700	0.8913548
OTU3992	OTU8742	0.8715222
OTU3992	OTU8804	0.9252066
OTU3992	OTU8876	0.8278605
OTU4080	OTU5151	0.8175113
OTU409	OTU4695	0.8291256
OTU409	OTU6769	0.8785977
OTU409	OTU7304	0.8717611
OTU4132	OTU442	0.9912115
OTU4132	OTU455	0.9256105
OTU4132	OTU4762	0.8838187
OTU4132	OTU4803	0.8778476
OTU4132	OTU4815	0.9131448
OTU4132	OTU4838	0.9127799
OTU4132	OTU4848	0.9018156
OTU4132	OTU4923	0.9294528
OTU4132	OTU5151	0.8512875
OTU4132	OTU530	0.9275503
OTU4132	OTU533	0.8213198
OTU4132	OTU5429	0.8319565
OTU4132	OTU5455	0.8822411
OTU4132	OTU5465	0.8431742
OTU4132	OTU5528	0.8318964
OTU4132	OTU5570	0.9065336
OTU4132	OTU5653	0.9624873
OTU4132	OTU5783	0.8962899
OTU4132	OTU5974	0.8376852
OTU4132	OTU6195	0.953043
OTU4132	OTU6307	0.8503337
OTU4132	OTU637	0.9218226
OTU4132	OTU6543	0.9034989
OTU4132	OTU6578	0.9347477
OTU4132	OTU6594	0.9282966
OTU4132	OTU6816	0.9473903
OTU4132	OTU6841	0.8875797
OTU4132	OTU6870	0.8324602
OTU4132	OTU6880	0.9005258
OTU4132	OTU6898	0.8467068
OTU4132	OTU7083	0.9614472
OTU4132	OTU7092	0.8249988
OTU4132	OTU73	0.8383434
OTU4132	OTU7424	0.8202263
OTU4132	OTU7440	0.9358226
OTU4132	OTU7471	0.8843254
OTU4132	OTU7544	0.8439995
OTU4132	OTU7644	0.9123366
OTU4132	OTU7744	0.8827999
OTU4132	OTU7831	0.8532845
OTU4132	OTU791	0.8695211
OTU4132	OTU8055	0.9098966
OTU4132	OTU8195	0.8564191
OTU4132	OTU8235	0.8183161
OTU4132	OTU8275	0.8831629
OTU4132	OTU8342	0.9272461
OTU4132	OTU8657	0.9346682
OTU4132	OTU8678	0.9007755
OTU4132	OTU8700	0.819998
OTU4132	OTU8804	0.8741164
OTU4132	OTU8881	0.9462132
OTU4132	OTU994	0.8409742
OTU4187	OTU4188	0.9164066
OTU4187	OTU4204	0.825047
OTU4187	OTU4266	0.8441795
OTU4187	OTU4394	0.8732197
OTU4187	OTU4397	0.9042329
OTU4187	OTU4436	0.8283502
OTU4187	OTU4482	0.8770097
OTU4187	OTU4505	0.8640751
OTU4187	OTU4553	0.9261816
OTU4187	OTU4609	0.9403555
OTU4187	OTU4613	0.9105339
OTU4187	OTU4659	0.889373
OTU4187	OTU4682	0.8453419
OTU4187	OTU4684	0.8134405
OTU4187	OTU4691	0.901351
OTU4187	OTU4695	0.8924569
OTU4187	OTU4697	0.8942399
OTU4187	OTU4698	0.901004
OTU4187	OTU4745	0.8207356
OTU4187	OTU4846	0.8517569
OTU4187	OTU4851	0.8943245
OTU4187	OTU4865	0.9065868
OTU4187	OTU5475	0.901456
OTU4187	OTU6055	0.864235
OTU4187	OTU6749	0.8775706
OTU4187	OTU6769	0.8869957
OTU4187	OTU6866	0.8190283
OTU4187	OTU6872	0.8958196
OTU4187	OTU7825	0.8709411
OTU4187	OTU7900	0.8551135
OTU4187	OTU8085	0.8139268
OTU4187	OTU8197	-0.8698875
OTU4187	OTU8285	0.81749
OTU4187	OTU8538	0.8664405
OTU4188	OTU4266	0.8949907
OTU4188	OTU4436	0.862542
OTU4188	OTU4553	0.9433341
OTU4188	OTU4613	0.834227
OTU4188	OTU4659	0.9036642
OTU4188	OTU4693	0.8351686
OTU4188	OTU4695	0.8221241
OTU4188	OTU4758	0.8510682
OTU4188	OTU4812	0.8478605
OTU4188	OTU4865	0.8163208
OTU4204	OTU4266	0.8248117
OTU4204	OTU4659	0.864022
OTU4204	OTU4759	0.8204739
OTU4204	OTU4812	0.8507784
OTU4204	OTU6512	0.8542128
OTU4204	OTU6749	0.8199269
OTU4209	OTU4266	0.8470456
OTU4209	OTU4759	0.8422702
OTU4209	OTU4812	0.8697967
OTU4209	OTU6617	0.8083396
OTU4233	OTU6392	0.8196242
OTU4238	OTU4884	0.82202
OTU4238	OTU7882	0.8657227
OTU4240	OTU8078	0.825122
OTU4248	OTU4640	-0.8403384
OTU4255	OTU4613	0.8133551
OTU4255	OTU4793	0.8586407
OTU4266	OTU4394	0.8624476
OTU4266	OTU4397	0.9057936
OTU4266	OTU4436	0.8161708
OTU4266	OTU4553	0.929714
OTU4266	OTU4609	0.9074403
OTU4266	OTU4613	0.9400906
OTU4266	OTU4659	0.8619408
OTU4266	OTU4691	0.849726
OTU4266	OTU4695	0.9350889
OTU4266	OTU4698	0.9114244
OTU4266	OTU4774	0.833167
OTU4266	OTU4812	0.935496
OTU4266	OTU4846	0.8254138
OTU4266	OTU5475	0.8587827
OTU4266	OTU5837	0.9465155
OTU4266	OTU6055	0.9102501
OTU4266	OTU6512	0.8111537
OTU4266	OTU6749	0.8734851
OTU4266	OTU6769	0.9138226
OTU4266	OTU6872	0.8726077
OTU4266	OTU7825	0.8562995
OTU4266	OTU8085	0.8856179
OTU4266	OTU8285	0.9583993
OTU4266	OTU8538	0.9284073
OTU4282	OTU5465	0.8509491
OTU4282	OTU7083	0.8217138
OTU4293	OTU4682	0.9240638
OTU4293	OTU6686	0.8102978
OTU4293	OTU6759	0.8678158
OTU4293	OTU6858	0.8195789
OTU4377	OTU4387	0.8119889
OTU4377	OTU4412	0.8508454
OTU4377	OTU8700	0.8484403
OTU4387	OTU455	0.8534199
OTU4387	OTU4762	0.8330336
OTU4387	OTU4815	0.8158242
OTU4387	OTU533	0.8902707
OTU4387	OTU5455	0.8308253
OTU4387	OTU5465	0.8246303
OTU4387	OTU6195	0.8334594
OTU4387	OTU6680	0.8253378
OTU4387	OTU7083	0.8556719
OTU4387	OTU718	0.8451621
OTU4387	OTU73	0.8413263
OTU4387	OTU7831	0.8246173
OTU4387	OTU8235	0.8778855
OTU4387	OTU8804	0.8285507
OTU4387	OTU8876	0.9338453
OTU4387	OTU994	0.8250607
OTU4394	OTU4436	0.8482931
OTU4394	OTU4659	0.8638031
OTU4394	OTU6512	0.8399394
OTU4394	OTU6749	0.8526596
OTU4394	OTU8085	0.8174792
OTU4397	OTU4659	0.8717076
OTU4397	OTU4759	0.8328054
OTU4397	OTU4812	0.8882777
OTU4397	OTU6749	0.8638067
OTU4397	OTU8085	0.8535532
OTU4397	OTU8197	-0.8176299
OTU4402	OTU6392	0.8357989
OTU4412	OTU442	0.8368239
OTU4412	OTU455	0.8535052
OTU4412	OTU5465	0.8443951
OTU4412	OTU7083	0.8671277
OTU442	OTU455	0.9203631
OTU442	OTU4762	0.9014071
OTU442	OTU4803	0.8835934
OTU442	OTU4815	0.8977448
OTU442	OTU4838	0.923148
OTU442	OTU4848	0.9121804
OTU442	OTU4923	0.9257117
OTU442	OTU5151	0.831792
OTU442	OTU5195	0.8331251
OTU442	OTU530	0.9156664
OTU442	OTU533	0.8164322
OTU442	OTU5429	0.8180637
OTU442	OTU5455	0.8732527
OTU442	OTU5465	0.8623907
OTU442	OTU5528	0.8116098
OTU442	OTU5570	0.9133012
OTU442	OTU5653	0.9534915
OTU442	OTU5783	0.8848
OTU442	OTU5974	0.8165974
OTU442	OTU6307	0.8639044
OTU442	OTU637	0.9280073
OTU442	OTU6543	0.896963
OTU442	OTU6578	0.9395934
OTU442	OTU6680	0.9423188
OTU442	OTU673	0.8093104
OTU442	OTU6816	0.9417682
OTU442	OTU6841	0.8944018
OTU442	OTU6870	0.8207473
OTU442	OTU6880	0.9015177
OTU442	OTU6898	0.8281211
OTU442	OTU7083	0.9615914
OTU442	OTU7087	0.8098642
OTU442	OTU7440	0.9303781
OTU442	OTU7471	0.892177
OTU442	OTU7544	0.8221068
OTU442	OTU7644	0.9277395
OTU442	OTU7744	0.906313
OTU442	OTU7831	0.833484
OTU442	OTU791	0.8676413
OTU442	OTU8055	0.9091118
OTU442	OTU8195	0.8448195
OTU442	OTU8275	0.873664
OTU442	OTU8342	0.9274235
OTU442	OTU8657	0.937021
OTU442	OTU8678	0.8987545
OTU442	OTU8700	0.8557565
OTU442	OTU8742	0.819299
OTU442	OTU8804	0.8910062
OTU442	OTU8881	0.9368768
OTU442	OTU994	0.8171012
OTU4427	OTU4545	0.8287793
OTU4436	OTU4553	0.8227776
OTU4436	OTU4758	0.8192519
OTU4436	OTU4865	0.841459
OTU4436	OTU8085	0.8109673
OTU4436	OTU8538	0.8885321
OTU4482	OTU4659	0.8477127
OTU4482	OTU4788	0.8371248
OTU4482	OTU6512	0.8398514
OTU4482	OTU6749	0.8632939
OTU4495	OTU7761	-0.872559
OTU4505	OTU4542	0.8574319
OTU4505	OTU4788	0.8517395
OTU4505	OTU4846	0.840162
OTU4505	OTU6609	0.8641306
OTU4516	OTU637	0.8328522
OTU4516	OTU7782	0.8196354
OTU4541	OTU4542	0.8485147
OTU4542	OTU4691	0.8151512
OTU4542	OTU4745	0.8483762
OTU4542	OTU4774	0.8168787
OTU4542	OTU5475	0.8331044
OTU4542	OTU6512	0.8234901
OTU4542	OTU6609	0.8852671
OTU4542	OTU7825	0.8192485
OTU4542	OTU8067	0.8628373
OTU4542	OTU8228	0.8776987
OTU4542	OTU8418	0.9069918
OTU4544	OTU4758	0.8579644
OTU4544	OTU6403	0.8160168
OTU4544	OTU7549	0.8267106
OTU4544	OTU7765	0.852681
OTU455	OTU4762	0.8789297
OTU455	OTU4815	0.9193941
OTU455	OTU4838	0.8117582
OTU455	OTU5146	0.8639239
OTU455	OTU5151	0.8420288
OTU455	OTU530	0.9414134
OTU455	OTU5340	0.8093252
OTU455	OTU5429	0.8431546
OTU455	OTU5455	0.8793002
OTU455	OTU5465	0.9162753
OTU455	OTU5528	0.8372303
OTU455	OTU5576	0.943099
OTU455	OTU5653	0.9492646
OTU455	OTU5783	0.9084022
OTU455	OTU5974	0.8371041
OTU455	OTU6195	0.9470625
OTU455	OTU6307	0.8432494
OTU455	OTU637	0.8115174
OTU455	OTU6578	0.8218936
OTU455	OTU6594	0.9196751
OTU455	OTU6680	0.9536522
OTU455	OTU673	0.8122697
OTU455	OTU6816	0.9472228
OTU455	OTU6841	0.8465153
OTU455	OTU6870	0.846652
OTU455	OTU6898	0.8812299
OTU455	OTU7092	0.8270406
OTU455	OTU73	0.8150566
OTU455	OTU7440	0.8753841
OTU455	OTU7744	0.8667235
OTU455	OTU7831	0.8314332
OTU455	OTU7853	0.8258049
OTU455	OTU791	0.889987
OTU455	OTU8195	0.8680896
OTU455	OTU8275	0.9039811
OTU455	OTU8318	0.8218245
OTU455	OTU8342	0.9449337
OTU455	OTU8446	0.8719921
OTU455	OTU8531	0.8112645
OTU455	OTU8657	0.8337633
OTU455	OTU8742	0.8802759
OTU455	OTU8804	0.8763724
OTU455	OTU8876	0.9055608
OTU455	OTU8881	0.9583196
OTU455	OTU994	0.8088249
OTU4553	OTU4659	0.9338665
OTU4553	OTU4759	0.8206952
OTU4553	OTU4812	0.8850177
OTU4553	OTU4846	0.8170792
OTU4553	OTU6512	0.8846962
OTU4553	OTU6749	0.8721908
OTU4553	OTU8085	0.844818
OTU4553	OTU8261	0.8243582
OTU4579	OTU8742	0.8083812
OTU4609	OTU4659	0.9275665
OTU4609	OTU4759	0.8722955
OTU4609	OTU4812	0.8833518
OTU4609	OTU4846	0.8663144
OTU4609	OTU6512	0.9132797
OTU4609	OTU6749	0.9183374
OTU4613	OTU4659	0.9446283
OTU4613	OTU4759	0.8774587
OTU4613	OTU4812	0.9184214
OTU4613	OTU4846	0.8384641
OTU4613	OTU6512	0.9084983
OTU4613	OTU6749	0.8845582
OTU4613	OTU8085	0.817247
OTU4642	OTU4788	0.8283334
OTU4642	OTU6609	0.8216405
OTU4659	OTU4691	0.8875458
OTU4659	OTU4695	0.9263611
OTU4659	OTU4697	0.8117925
OTU4659	OTU4698	0.9067898
OTU4659	OTU4745	0.8190737
OTU4659	OTU4759	0.8414481
OTU4659	OTU4767	0.8106694
OTU4659	OTU4774	0.9151352
OTU4659	OTU4812	0.8613829
OTU4659	OTU5475	0.9005103
OTU4659	OTU5837	0.8573562
OTU4659	OTU6055	0.8803931
OTU4659	OTU6512	0.8440251
OTU4659	OTU6750	0.8594549
OTU4659	OTU6769	0.9197556
OTU4659	OTU6866	0.8937506
OTU4659	OTU6872	0.8840773
OTU4659	OTU7900	0.8958667
OTU4659	OTU8067	0.8090329
OTU4659	OTU8285	0.8995552
OTU4659	OTU8538	0.8481556
OTU4665	OTU5465	0.8082271
OTU4670	OTU4846	0.8357432
OTU4684	OTU4865	0.9410275
OTU4691	OTU4759	0.847384
OTU4691	OTU4812	0.8511051
OTU4691	OTU4846	0.8237189
OTU4691	OTU6512	0.8731971
OTU4691	OTU6609	0.8425469
OTU4693	OTU4758	0.8228324
OTU4693	OTU4793	0.814059
OTU4693	OTU7882	0.8291612
OTU4695	OTU4759	0.8649301
OTU4695	OTU4812	0.9274315
OTU4695	OTU533	0.8678113
OTU4695	OTU6512	0.8875139
OTU4695	OTU6749	0.8579856
OTU4695	OTU7831	0.809696
OTU4695	OTU8085	0.8620029
OTU4695	OTU8235	0.8806689
OTU4697	OTU4788	0.8855883
OTU4697	OTU6609	0.8480647
OTU4697	OTU6749	0.8173804
OTU4698	OTU4759	0.8497452
OTU4698	OTU4846	0.9004658
OTU4698	OTU6512	0.8798086
OTU4703	OTU5653	0.8178755
OTU4703	OTU7083	0.8436514
OTU4745	OTU6512	0.845068
OTU4758	OTU4865	0.8470908
OTU4758	OTU5090	0.835218
OTU4758	OTU5649	0.8178896
OTU4758	OTU7115	0.8115471
OTU4758	OTU8053	0.8122569
OTU4758	OTU8538	0.8082536
OTU4759	OTU4767	0.898354
OTU4759	OTU4774	0.894669
OTU4759	OTU4812	0.9416867
OTU4759	OTU5475	0.8499156
OTU4759	OTU6512	0.8134544
OTU4759	OTU7825	0.8526885
OTU4759	OTU7900	0.884961
OTU4759	OTU8285	0.9094471
OTU4762	OTU4803	0.8355015
OTU4762	OTU5455	0.8789136
OTU4762	OTU5465	0.9360573
OTU4762	OTU5570	0.8111273
OTU4762	OTU5653	0.8961763
OTU4762	OTU5783	0.8798093
OTU4762	OTU6403	0.8277125
OTU4762	OTU6543	0.880018
OTU4762	OTU6841	0.9273911
OTU4762	OTU7083	0.913919
OTU4762	OTU7440	0.9034009
OTU4762	OTU7644	0.8390091
OTU4762	OTU7744	0.9144844
OTU4762	OTU8055	0.901692
OTU4762	OTU8657	0.8184668
OTU4762	OTU8678	0.900811
OTU4762	OTU8700	0.9005096
OTU4762	OTU8876	0.9199707
OTU4762	OTU896	0.8558539
OTU4762	OTU8976	0.8215407
OTU4767	OTU4812	0.8844782
OTU4767	OTU6512	0.82798
OTU4767	OTU6617	0.8538416
OTU4767	OTU6749	0.8155471
OTU4774	OTU4812	0.8705378
OTU4774	OTU6512	0.8697783
OTU4802	OTU7353	-0.8306838
OTU4802	OTU7611	-0.8299333
OTU4803	OTU4843	0.819019
OTU4803	OTU5653	0.8440541
OTU4803	OTU6841	0.8151678
OTU4803	OTU7083	0.8169541
OTU4803	OTU7440	0.8383155
OTU4803	OTU7765	0.8388212
OTU4803	OTU7853	0.8802423
OTU4803	OTU8235	0.8133483
OTU4803	OTU8804	0.8419756
OTU4812	OTU4884	0.8138477
OTU4812	OTU5475	0.8426937
OTU4812	OTU5837	0.8977744
OTU4812	OTU6055	0.9208883
OTU4812	OTU6512	0.81528
OTU4812	OTU6750	0.8430415
OTU4812	OTU6769	0.8941201
OTU4812	OTU6866	0.8186654
OTU4812	OTU6872	0.8501831
OTU4812	OTU7825	0.8429429
OTU4812	OTU8085	0.8173994
OTU4812	OTU8285	0.9750801
OTU4812	OTU8538	0.8551123
OTU4812	OTU925	0.8275795
OTU4815	OTU5465	0.8081329
OTU4815	OTU5653	0.9223297
OTU4815	OTU6195	0.8261546
OTU4815	OTU6841	0.8108885
OTU4815	OTU6898	0.8315834
OTU4815	OTU7083	0.9505274
OTU4815	OTU7440	0.8435435
OTU4815	OTU8195	0.8330812
OTU4815	OTU8678	0.8603833
OTU4815	OTU8742	0.8134679
OTU4815	OTU8876	0.9160706
OTU4838	OTU5653	0.8474395
OTU4838	OTU7083	0.8210381
OTU4838	OTU7440	0.838796
OTU4838	OTU7471	0.8431556
OTU4838	OTU7744	0.8618712
OTU4838	OTU7853	0.8546994
OTU4838	OTU8976	0.8147396
OTU4843	OTU5837	0.8569632
OTU4846	OTU4851	0.8403806
OTU4846	OTU5475	0.8336245
OTU4846	OTU6749	0.8332009
OTU4846	OTU6769	0.8339243
OTU4846	OTU7825	0.8351967
OTU4846	OTU7900	0.8435799
OTU4848	OTU5653	0.8330611
OTU4848	OTU6594	0.8082164
OTU4848	OTU6680	0.8344675
OTU4848	OTU6816	0.8155713
OTU4848	OTU7083	0.8354926
OTU4848	OTU7440	0.8137031
OTU4848	OTU8342	0.8321433
OTU4851	OTU4865	0.8247854
OTU4851	OTU6749	0.8468411
OTU4865	OTU6858	0.8164384
OTU4865	OTU8197	-0.8630034
OTU4875	OTU5360	-0.8367641
OTU4875	OTU7505	-0.8265506
OTU4883	OTU5195	0.8334334
OTU4883	OTU6403	0.8890505
OTU4883	OTU6841	0.8169839
OTU4883	OTU7744	0.8686525
OTU4883	OTU8291	0.8127205
OTU4883	OTU8700	0.8841294
OTU4884	OTU4923	0.8299725
OTU4884	OTU533	0.8362128
OTU4884	OTU5795	0.8082852
OTU4884	OTU73	0.8500017
OTU4884	OTU7304	0.8490612
OTU4884	OTU7544	0.8682983
OTU4884	OTU7549	0.8112194
OTU4884	OTU7831	0.8647982
OTU4884	OTU7882	0.8168146
OTU4884	OTU8085	0.893284
OTU4884	OTU8235	0.8296269
OTU4884	OTU8285	0.8460529
OTU4884	OTU925	0.8160287
OTU4884	OTU994	0.846137
OTU4923	OTU5653	0.8526778
OTU4923	OTU6841	0.8196929
OTU4923	OTU7083	0.8307594
OTU4923	OTU7440	0.8787794
OTU4923	OTU7744	0.8650561
OTU4923	OTU8700	0.821275
OTU4923	OTU8976	0.8384304
OTU5090	OTU7549	0.8801454
OTU5114	OTU7304	0.817955
OTU5114	OTU7882	0.8705363
OTU5114	OTU8085	0.8239417
OTU5128	OTU6602	0.9006033
OTU5128	OTU8199	0.908616
OTU5146	OTU5653	0.8888236
OTU5146	OTU7083	0.8149114
OTU5146	OTU7440	0.8334902
OTU5151	OTU5653	0.8532816
OTU5151	OTU589	0.8530111
OTU5151	OTU7083	0.8955977
OTU5151	OTU8876	0.8717061
OTU5195	OTU6403	0.8688124
OTU5195	OTU6841	0.849918
OTU5195	OTU7471	0.8544943
OTU5195	OTU7744	0.8644658
OTU5195	OTU8700	0.873627
OTU530	OTU5465	0.8194818
OTU530	OTU5653	0.9036909
OTU530	OTU7083	0.9455091
OTU530	OTU8657	0.8876931
OTU530	OTU8876	0.8652187
OTU533	OTU5455	0.8928402
OTU533	OTU5465	0.8394813
OTU533	OTU5653	0.8438262
OTU533	OTU637	0.835698
OTU533	OTU6403	0.8435779
OTU533	OTU6543	0.9183146
OTU533	OTU6578	0.8635917
OTU533	OTU6841	0.8386982
OTU533	OTU7083	0.8138866
OTU533	OTU7304	0.8229099
OTU533	OTU7440	0.8545272
OTU533	OTU7744	0.8227473
OTU533	OTU7782	0.8667166
OTU533	OTU8700	0.8152077
OTU533	OTU88	0.9037903
OTU533	OTU8876	0.8564323
OTU5340	OTU8757	0.8523375
OTU536	OTU7249	0.8130579
OTU5429	OTU5653	0.8496197
OTU5429	OTU7083	0.8909415
OTU5429	OTU8876	0.8206617
OTU5455	OTU5653	0.8966597
OTU5455	OTU7083	0.935149
OTU5455	OTU7765	0.8280927
OTU5455	OTU8235	0.8846182
OTU5455	OTU8678	0.81561
OTU5455	OTU8804	0.8541742
OTU5455	OTU8876	0.9163747
OTU5465	OTU5576	0.8254528
OTU5465	OTU5653	0.8708916
OTU5465	OTU6195	0.8763806
OTU5465	OTU6307	0.8703485
OTU5465	OTU6403	0.8390564
OTU5465	OTU6594	0.8203648
OTU5465	OTU6680	0.8618523
OTU5465	OTU6816	0.8503607
OTU5465	OTU6841	0.8904122
OTU5465	OTU7083	0.9113445
OTU5465	OTU7440	0.8689292
OTU5465	OTU7744	0.9156448
OTU5465	OTU8235	0.8453095
OTU5465	OTU8342	0.8225413
OTU5465	OTU8446	0.8878428
OTU5465	OTU8700	0.9161298
OTU5465	OTU8804	0.9211675
OTU5465	OTU8881	0.8547169
OTU5465	OTU896	0.823454
OTU5475	OTU6512	0.8832123
OTU5475	OTU6609	0.8158918
OTU5475	OTU6749	0.8680805
OTU5500	OTU6403	0.82103
OTU5500	OTU6541	0.8377896
OTU5528	OTU5653	0.8439443
OTU5528	OTU7083	0.8826074
OTU5528	OTU8876	0.8263218
OTU5570	OTU5653	0.8376304
OTU5570	OTU6841	0.8513217
OTU5570	OTU7440	0.8769456
OTU5570	OTU7744	0.8726266
OTU5570	OTU8700	0.8221863
OTU5576	OTU5653	0.918786
OTU5576	OTU5783	0.9024111
OTU5576	OTU6841	0.8166811
OTU5576	OTU7083	0.9243314
OTU5576	OTU7440	0.8185617
OTU5576	OTU8275	0.8672028
OTU5576	OTU8657	0.8762248
OTU5576	OTU8876	0.8571283
OTU5649	OTU7115	0.8540866
OTU5653	OTU5783	0.9068015
OTU5653	OTU5974	0.8582358
OTU5653	OTU6195	0.9176802
OTU5653	OTU6307	0.8733835
OTU5653	OTU637	0.8649505
OTU5653	OTU6543	0.8654265
OTU5653	OTU6578	0.8698223
OTU5653	OTU6594	0.9104258
OTU5653	OTU6680	0.9329988
OTU5653	OTU673	0.829486
OTU5653	OTU6816	0.9403607
OTU5653	OTU6841	0.8918548
OTU5653	OTU6870	0.8700333
OTU5653	OTU6898	0.8932279
OTU5653	OTU7083	0.959618
OTU5653	OTU7092	0.8237231
OTU5653	OTU73	0.8529241
OTU5653	OTU7440	0.9254494
OTU5653	OTU7471	0.8234945
OTU5653	OTU7544	0.8510502
OTU5653	OTU7644	0.829196
OTU5653	OTU7744	0.8843358
OTU5653	OTU7831	0.8675185
OTU5653	OTU791	0.8976738
OTU5653	OTU8055	0.87099
OTU5653	OTU8195	0.8665202
OTU5653	OTU8235	0.8472521
OTU5653	OTU8275	0.8895197
OTU5653	OTU8342	0.9066683
OTU5653	OTU8657	0.8697128
OTU5653	OTU8678	0.8666808
OTU5653	OTU8742	0.9103124
OTU5653	OTU8804	0.8816359
OTU5653	OTU8876	0.8447238
OTU5653	OTU994	0.846729
OTU5765	OTU6593	0.8479199
OTU5765	OTU7976	0.8600006
OTU5765	OTU8370	0.8331963
OTU5783	OTU6195	0.8656523
OTU5783	OTU6307	0.850473
OTU5783	OTU6680	0.8669104
OTU5783	OTU6816	0.8189215
OTU5783	OTU7083	0.9458586
OTU5783	OTU7853	0.8243105
OTU5783	OTU8275	0.8392765
OTU5783	OTU8342	0.8120496
OTU5783	OTU8678	0.8296232
OTU5783	OTU8804	0.9014618
OTU5783	OTU8876	0.9033774
OTU5783	OTU8881	0.8420307
OTU5795	OTU7882	0.8894207
OTU5837	OTU589	0.8476416
OTU5837	OTU7765	0.8608132
OTU5974	OTU7083	0.8779881
OTU5974	OTU8876	0.8195316
OTU6055	OTU6512	0.8806811
