from	to	corP
OTU2340	OTU5795	0.847271
OTU2340	OTU5890	0.8460717
OTU2340	OTU5974	0.9375026
OTU2340	OTU6195	0.8407183
OTU2340	OTU6257	0.8423614
OTU2340	OTU6403	0.9259757
OTU2340	OTU6602	0
OTU2340	OTU6622	0
OTU2340	OTU6816	0.8623611
OTU2340	OTU6841	0.9466768
OTU2340	OTU6880	0.8682759
OTU2340	OTU7083	0.8500949
OTU2340	OTU718	0.8197384
OTU2340	OTU7353	0.8205916
OTU2340	OTU7394	0.8627592
OTU2340	OTU7440	0.961155
OTU2340	OTU7471	0.9282431
OTU2340	OTU7527	0.9485218
OTU2340	OTU7549	0.8781953
OTU2340	OTU7644	0.9400057
OTU2340	OTU7744	0.9541211
OTU2340	OTU7765	0.8939474
OTU2340	OTU7782	0.9029411
OTU2340	OTU7831	0.8357726
OTU2340	OTU7907	0.8191609
OTU2340	OTU791	0.8502358
OTU2340	OTU7976	0.8172781
OTU2340	OTU7997	0.8885259
OTU2340	OTU8053	0
OTU2340	OTU8055	0.8082032
OTU2340	OTU8195	0.8602411
OTU2340	OTU8199	0.869812
OTU2340	OTU8370	0.8777511
OTU2340	OTU8434	0.8799623
OTU2340	OTU8446	0.8257811
OTU2340	OTU8657	0.8716299
OTU2340	OTU8678	0.8195741
OTU2340	OTU8700	0.8944545
OTU2340	OTU8804	0.9070676
OTU2340	OTU8862	0.8235295
OTU2340	OTU8876	0.9279204
OTU2340	OTU8907	0.9028017
OTU2396	OTU4387	0
OTU2396	OTU8876	0.8088943
OTU2405	OTU2506	0.8152293
OTU2405	OTU2766	0.8132826
OTU2405	OTU2778	0.8579378
OTU2405	OTU2874	0.8335589
OTU2405	OTU3142	0.8365425
OTU2405	OTU3169	0.8790454
OTU2405	OTU3245	0.8573677
OTU2405	OTU3536	0.8863881
OTU2405	OTU373	0.8676759
OTU2405	OTU3748	0.808143
OTU2405	OTU3806	0.8987417
OTU2405	OTU3984	0.8260509
OTU2405	OTU3987	0
OTU2405	OTU3992	0.9362301
OTU2405	OTU4132	0.9376558
OTU2405	OTU4412	0.8140672
OTU2405	OTU442	0.9211661
OTU2405	OTU455	0.8822667
OTU2405	OTU4778	0
OTU2405	OTU4815	0.8303191
OTU2405	OTU4883	0.8960677
OTU2405	OTU5128	0.8789762
OTU2405	OTU5146	0.854321
OTU2405	OTU5151	0.8474684
OTU2405	OTU5455	0.8310048
OTU2405	OTU5465	0.8900552
OTU2405	OTU5497	0.8405981
OTU2405	OTU5570	0.8353732
OTU2405	OTU5576	0.8599737
OTU2405	OTU5638	0.8308581
OTU2405	OTU5649	0.8207201
OTU2405	OTU5653	0.8841371
OTU2405	OTU5709	0.8650103
OTU2405	OTU5765	0.8518252
OTU2405	OTU5783	0.8827133
OTU2405	OTU5974	0.8390422
OTU2405	OTU6403	0.8705414
OTU2405	OTU6602	0.8439587
OTU2405	OTU6622	0.8215312
OTU2405	OTU6841	0.9027161
OTU2405	OTU7083	0.8753738
OTU2405	OTU7394	0.84884
OTU2405	OTU7440	0.9075769
OTU2405	OTU7471	0.8746809
OTU2405	OTU7527	0.9073222
OTU2405	OTU7644	0.8666858
OTU2405	OTU7744	0
OTU2405	OTU7765	0
OTU2405	OTU7782	0.8391975
OTU2405	OTU7976	0.8425941
OTU2405	OTU7997	0.8346726
OTU2405	OTU8053	0.8189416
OTU2405	OTU8055	0.8411049
OTU2405	OTU8195	0.8399095
OTU2405	OTU8199	0.8924519
OTU2405	OTU8434	0
OTU2405	OTU8657	0.8412999
OTU2405	OTU8678	0.8670961
OTU2405	OTU8804	0.8711942
OTU2405	OTU8876	0.8851208
OTU2414	OTU5765	0.8262906
OTU2414	OTU8658	0.8293806
OTU2418	OTU8490	0.819394
OTU2418	OTU8569	0.8181221
OTU2428	OTU5092	0.8182812
OTU2442	OTU4023	0.8473482
OTU2446	OTU7092	0
OTU2446	OTU7825	0.8598274
OTU2477	OTU5465	0.8139966
OTU2477	OTU5653	0
OTU2477	OTU6841	0.8194165
OTU2477	OTU7440	0.8520447
OTU2477	OTU7549	0.8086405
OTU2477	OTU7744	0
OTU2506	OTU2536	0
OTU2506	OTU2874	0
OTU2506	OTU3169	0.8387317
OTU2506	OTU3992	0.8252874
OTU2506	OTU4331	0.8166735
OTU2506	OTU442	0.8571011
OTU2506	OTU455	0.8138648
OTU2506	OTU5128	0.8460316
OTU2506	OTU5455	0
OTU2506	OTU5465	0.8305484
OTU2506	OTU5570	0.8295655
OTU2506	OTU5649	0
OTU2506	OTU5653	0.8324345
OTU2506	OTU5709	0.81641
OTU2506	OTU6841	0.8319959
OTU2506	OTU6880	0.8158714
OTU2506	OTU7083	0
OTU2506	OTU7527	0.8189043
OTU2506	OTU7976	0
OTU2506	OTU8055	0
OTU2506	OTU8434	0.8272877
OTU2506	OTU8678	0.8640573
OTU2506	OTU8804	0.8653829
OTU2506	OTU8876	0.8326036
OTU2536	OTU2727	0.898136
OTU2536	OTU2874	0
OTU2536	OTU442	0.8087478
OTU2536	OTU4838	0.8512777
OTU2536	OTU7449	0.8327876
OTU2536	OTU7997	0.8466857
OTU2536	OTU8195	0
OTU2538	OTU4802	-0.8345704
OTU2538	OTU5128	0
OTU2538	OTU7644	0.8242744
OTU2538	OTU8603	-0.8160247
OTU2538	OTU8700	0
OTU2541	OTU8578	-0.8294018
OTU2578	OTU7736	0.8468537
OTU2581	OTU438	0.8114837
OTU2581	OTU4665	0.8416221
OTU2581	OTU7353	0.8256133
OTU2589	OTU2598	0.8459435
OTU2598	OTU2788	0
OTU2598	OTU8405	0.8450595
OTU2727	OTU3806	0.8359582
OTU2727	OTU442	0.8120333
OTU2727	OTU5340	0
OTU2727	OTU5465	0
OTU2727	OTU7997	0.8085887
OTU2727	OTU8195	0.8621381
OTU2727	OTU8657	0.8657418
OTU2753	OTU3536	0
OTU2753	OTU3806	0
OTU2753	OTU3860	0.8578097
OTU2753	OTU3987	0
OTU2753	OTU4132	0.821757
OTU2753	OTU4412	0.8605727
OTU2753	OTU4665	0.8737235
OTU2753	OTU5054	0.8149335
OTU2753	OTU5151	0.8181365
OTU2753	OTU5465	0.8409933
OTU2753	OTU5638	0.8220927
OTU2753	OTU5653	0.8898215
OTU2753	OTU6816	0
OTU2753	OTU6841	0.8592652
OTU2753	OTU6880	0.8196206
OTU2753	OTU7083	0
OTU2753	OTU7353	0.8294547
OTU2753	OTU7440	0
OTU2753	OTU7644	0.8655891
OTU2753	OTU8804	0.8421621
OTU2753	OTU8862	0.8408154
OTU2753	OTU8876	0.8989104
OTU2766	OTU3536	0.8552733
OTU2766	OTU3984	0.8391714
OTU2766	OTU3992	0.8394144
OTU2766	OTU442	0
OTU2766	OTU5128	0.8144915
OTU2766	OTU5151	0.8159085
OTU2766	OTU5465	0.8544323
OTU2766	OTU5653	0.841297
OTU2766	OTU6403	0
OTU2766	OTU6841	0
OTU2766	OTU7440	0.8702792
OTU2766	OTU7527	0.86695
OTU2766	OTU7644	0.8088702
OTU2766	OTU7976	0.8100738
OTU2778	OTU3536	0.8860676
OTU2778	OTU3984	0.825998
OTU2778	OTU3992	0.8747672
OTU2778	OTU442	0.8167852
OTU2778	OTU455	0.8385338
OTU2778	OTU5128	0.8960365
OTU2778	OTU5151	0.8481112
OTU2778	OTU5340	0.8311025
OTU2778	OTU5455	0.8672819
OTU2778	OTU5465	0.8666053
OTU2778	OTU5653	0.8508617
OTU2778	OTU6195	0.8669588
OTU2778	OTU6403	0.8823566
OTU2778	OTU6841	0.9081249
OTU2778	OTU7038	0.8362096
OTU2778	OTU7440	0.8864087
OTU2778	OTU7527	0.9348809
OTU2778	OTU7549	0.8125592
OTU2778	OTU7644	0.8883477
OTU2778	OTU7744	0.8184998
OTU2778	OTU7907	0
OTU2778	OTU8700	0.9131113
OTU2828	OTU7139	0.8373415
OTU283	OTU4848	0.8731527
OTU2874	OTU3536	0.9332113
OTU2874	OTU3806	0.8339687
OTU2874	OTU3984	0.8948801
OTU2874	OTU3992	0.9109217
OTU2874	OTU4132	0.8382956
OTU2874	OTU442	0.8516163
OTU2874	OTU455	0.8585588
OTU2874	OTU5128	0.9048723
OTU2874	OTU5151	0.8664007
OTU2874	OTU5340	0.9010181
OTU2874	OTU5455	0.8666345
OTU2874	OTU5465	0.9416269
OTU2874	OTU5570	0.8415717
OTU2874	OTU5653	0.9007343
OTU2874	OTU6195	0.8786991
OTU2874	OTU6403	0.8740764
OTU2874	OTU6841	0.9366069
OTU2874	OTU7440	0.925757
OTU2874	OTU7527	0.9524173
OTU2874	OTU7549	0.9272564
OTU2874	OTU7644	0.9354372
OTU2874	OTU7744	0.8748852
OTU2874	OTU7907	0.8146369
OTU2874	OTU7976	0.8343726
OTU2874	OTU8055	0.8256893
OTU2874	OTU8195	0.8348878
OTU2874	OTU8446	0.8370477
OTU2874	OTU8678	0.8302563
OTU2874	OTU8700	0.9265371
OTU2874	OTU8804	0.8085631
OTU2874	OTU8876	0.839602
OTU2912	OTU4049	-0.8144704
OTU2912	OTU6957	-0.8143621
OTU3068	OTU4762	0.8363772
OTU3142	OTU3169	0.8129585
OTU3142	OTU4883	0.8345909
OTU3169	OTU3536	0.8817415
OTU3169	OTU3806	0.820994
OTU3169	OTU3984	0.8633672
OTU3169	OTU3992	0.8892857
OTU3169	OTU4132	0.8326356
OTU3169	OTU442	0
OTU3169	OTU455	0.848861
OTU3169	OTU4883	0.8486434
OTU3169	OTU5128	0.9281866
OTU3169	OTU5151	0.8604739
OTU3169	OTU5455	0.8867782
OTU3169	OTU5465	0.8768606
OTU3169	OTU5570	0.8557896
OTU3169	OTU5653	0.8501693
OTU3169	OTU6403	0.8932211
OTU3169	OTU6841	0.8468916
OTU3169	OTU7440	0
OTU3169	OTU7527	0.9250237
OTU3169	OTU7644	0.8646182
OTU3169	OTU7976	0.8421186
OTU3169	OTU8055	0.9123989
OTU3169	OTU8678	0.8253388
OTU3169	OTU8700	0.8407687
OTU3169	OTU8804	0.8210147
OTU3192	OTU6403	0.8521186
OTU3245	OTU3536	0.8996839
OTU3245	OTU3984	0.8790307
OTU3245	OTU3992	0.8883602
OTU3245	OTU4132	0.8434799
OTU3245	OTU442	0.8392899
OTU3245	OTU455	0.8276771
OTU3245	OTU4649	0
OTU3245	OTU4802	-0.820865
OTU3245	OTU5128	0.9188899
OTU3245	OTU5151	0.8675581
OTU3245	OTU5340	0.8262284
OTU3245	OTU5455	0.8287929
OTU3245	OTU5465	0.9235627
OTU3245	OTU5570	0
OTU3245	OTU5653	0.896044
OTU3245	OTU6195	0.8303798
OTU3245	OTU6234	-0.8214123
OTU3245	OTU6403	0.8360786
OTU3245	OTU6841	0.9166423
OTU3245	OTU7038	0.8313717
OTU3245	OTU7440	0.9260506
OTU3245	OTU7527	0.9111487
OTU3245	OTU7549	0.8564674
OTU3245	OTU7644	0.9176197
OTU3245	OTU7744	0.8685432
OTU3245	OTU7976	0.8164473
OTU3245	OTU8678	0
OTU3245	OTU8700	0.879813
OTU3245	OTU8804	0.8290077
OTU3245	OTU8876	0.8225752
OTU3422	OTU7092	0.8126315
OTU3439	OTU5924	0.8233885
OTU3523	OTU6042	0.836536
OTU3523	OTU8418	0.8896307
OTU3523	OTU8554	0
OTU3536	OTU373	0.8812184
OTU3536	OTU3748	0.8739359
OTU3536	OTU3806	0.9255235
OTU3536	OTU3860	0.8930374
OTU3536	OTU3984	0.9222443
OTU3536	OTU3987	0.8179635
OTU3536	OTU3992	0.9290571
OTU3536	OTU4132	0.8907297
OTU3536	OTU4214	0.868507
OTU3536	OTU4331	0.8152997
OTU3536	OTU4412	0.8705005
OTU3536	OTU442	0.8873815
OTU3536	OTU455	0.8962246
OTU3536	OTU4649	0.8309747
OTU3536	OTU4778	0.8974673
OTU3536	OTU4883	0.8511168
OTU3536	OTU5039	0
OTU3536	OTU5054	0.833279
OTU3536	OTU5128	0.8833445
OTU3536	OTU5146	0.9038228
OTU3536	OTU5151	0.85344
OTU3536	OTU5340	0.8913709
OTU3536	OTU5455	0.8653761
OTU3536	OTU5465	0.9615489
OTU3536	OTU5497	0.8750911
OTU3536	OTU5570	0.8083173
OTU3536	OTU5576	0.9343488
OTU3536	OTU5638	0.8665877
OTU3536	OTU5649	0.9069644
OTU3536	OTU5653	0.9298598
OTU3536	OTU5709	0
OTU3536	OTU5732	0.8578697
OTU3536	OTU5744	0.8342779
OTU3536	OTU5795	0.8750399
OTU3536	OTU5890	0.8628688
OTU3536	OTU5974	0.9271043
OTU3536	OTU6195	0.8113969
OTU3536	OTU6257	0.8255979
OTU3536	OTU6403	0.8991159
OTU3536	OTU6602	0.8649065
OTU3536	OTU6622	0.9038408
OTU3536	OTU6816	0.8458829
OTU3536	OTU6841	0.9236514
OTU3536	OTU6880	0.8688573
OTU3536	OTU7083	0.8127892
OTU3536	OTU718	0
OTU3536	OTU7353	0.811981
OTU3536	OTU7394	0.8862732
OTU3536	OTU7440	0.9393597
OTU3536	OTU7471	0.9346637
OTU3536	OTU7527	0.9477709
OTU3536	OTU7549	0.9090056
OTU3536	OTU7644	0.9278653
OTU3536	OTU7744	0.9225065
OTU3536	OTU7765	0.8891606
OTU3536	OTU7782	0.9054857
OTU3536	OTU7831	0.8662997
OTU3536	OTU7907	0.8512099
OTU3536	OTU791	0.8798825
OTU3536	OTU7976	0
OTU3536	OTU7997	0.8872918
OTU3536	OTU8053	0.8964657
OTU3536	OTU8055	0
OTU3536	OTU8199	0.89002
OTU3536	OTU8370	0.8745969
OTU3536	OTU8434	0.8870742
OTU3536	OTU8446	0.8438809
OTU3536	OTU8657	0.8158864
OTU3536	OTU8678	0
OTU3536	OTU8700	0.908103
OTU3536	OTU8804	0.8434277
OTU3536	OTU8862	0
OTU3536	OTU8876	0.8761483
OTU3536	OTU8907	0.8970408
OTU3583	OTU4589	-0.8103363
OTU3583	OTU6961	-0.8354779
OTU3638	OTU5195	0.8190842
OTU3638	OTU7038	0.9069322
OTU3638	OTU8418	0
OTU3638	OTU8583	0.8874311
OTU3656	OTU8536	0.8492637
OTU3671	OTU7994	0
OTU373	OTU3984	0.8368685
OTU373	OTU3992	0.8704177
OTU373	OTU4132	0.8300396
OTU373	OTU5128	0.8645108
OTU373	OTU5151	0.8740104
OTU373	OTU5340	0.8232554
OTU373	OTU5455	0.8745133
OTU373	OTU5465	0.869253
OTU373	OTU5653	0.860296
OTU373	OTU6195	0.8251531
OTU373	OTU6403	0.8438913
OTU373	OTU6841	0.9166589
OTU373	OTU7038	0.8114543
OTU373	OTU7440	0.9075196
OTU373	OTU7527	0.8970254
OTU373	OTU7549	0
OTU373	OTU7644	0.8946304
OTU373	OTU7744	0.8367324
OTU373	OTU8700	0.8546539
OTU373	OTU8804	0.8196364
OTU3748	OTU3984	0.8702072
OTU3748	OTU3992	0.8351768
OTU3748	OTU442	0
OTU3748	OTU5128	0.8583857
OTU3748	OTU5151	0.8541837
OTU3748	OTU5455	0.8532654
OTU3748	OTU5465	0.8512376
OTU3748	OTU5653	0
OTU3748	OTU6403	0.8695153
OTU3748	OTU6841	0.8147512
OTU3748	OTU7038	0.8304564
OTU3748	OTU7440	0.8481748
OTU3748	OTU7527	0.8911167
OTU3748	OTU7644	0
OTU3748	OTU7907	0.8100321
OTU3748	OTU8055	0.8399927
OTU3748	OTU8700	0.8627795
OTU3764	OTU7075	-0.8167334
OTU3806	OTU3860	0.8204007
OTU3806	OTU3984	0.8816255
OTU3806	OTU3987	0.8151018
OTU3806	OTU3992	0.9322345
OTU3806	OTU4132	0.9033319
OTU3806	OTU4387	0.8318386
OTU3806	OTU4412	0
OTU3806	OTU442	0.944009
OTU3806	OTU455	0.9518451
OTU3806	OTU4665	0.8286192
OTU3806	OTU4838	0.8192206
OTU3806	OTU4883	0.8381339
OTU3806	OTU5128	0.8187734
OTU3806	OTU5151	0.8390101
OTU3806	OTU5340	0.8187626
OTU3806	OTU5455	0.8697866
OTU3806	OTU5465	0.9337766
OTU3806	OTU5570	0
OTU3806	OTU5576	0.8758228
OTU3806	OTU5638	0.813246
OTU3806	OTU5653	0.9264963
OTU3806	OTU5765	0.8102343
OTU3806	OTU5974	0.8196883
OTU3806	OTU6403	0.9038864
OTU3806	OTU6841	0.8656154
OTU3806	OTU7083	0.8739594
OTU3806	OTU7092	0
OTU3806	OTU7394	0
OTU3806	OTU7440	0.8920002
OTU3806	OTU7471	0.8226904
OTU3806	OTU7527	0.8833624
OTU3806	OTU7644	0.8887368
OTU3806	OTU7744	0.9119329
OTU3806	OTU7765	0
OTU3806	OTU7782	0.8645672
OTU3806	OTU7997	0.8289644
OTU3806	OTU8195	0.863541
OTU3806	OTU8434	0.8400479
OTU3806	OTU8657	0.9109629
OTU3806	OTU8678	0.8226924
OTU3806	OTU8700	0.8584593
OTU3806	OTU8804	0.8982765
OTU3806	OTU8876	0.9205485
OTU3806	OTU8907	0.8083247
OTU3860	OTU3984	0.8526097
OTU3860	OTU3992	0.8539175
OTU3860	OTU4132	0.8200126
OTU3860	OTU455	0.8236639
OTU3860	OTU4665	0
OTU3860	OTU4802	-0.8353965
OTU3860	OTU5128	0.84714
OTU3860	OTU5151	0.8551939
OTU3860	OTU5455	0.8096838
OTU3860	OTU5465	0.9043925
OTU3860	OTU5653	0.8826156
OTU3860	OTU6841	0.8595113
OTU3860	OTU7440	0
OTU3860	OTU7527	0.8294317
OTU3860	OTU7549	0.8399126
OTU3860	OTU7644	0.9228874
OTU3860	OTU7744	0.8460774
OTU3860	OTU8678	0.8274023
OTU3860	OTU8700	0.8443197
OTU3860	OTU8876	0.8457703
OTU3984	OTU3992	0.8965245
OTU3984	OTU4132	0.8676827
OTU3984	OTU4214	0.8093661
OTU3984	OTU4412	0.8412493
OTU3984	OTU442	0.8940053
OTU3984	OTU455	0.8877907
OTU3984	OTU4778	0.8922395
OTU3984	OTU5039	0.8690472
OTU3984	OTU5054	0.82493
OTU3984	OTU5128	0.8433912
OTU3984	OTU5146	0.9037354
OTU3984	OTU5151	0.9093586
OTU3984	OTU5340	0.8680997
OTU3984	OTU5455	0.913269
OTU3984	OTU5465	0.9188338
OTU3984	OTU5497	0.858643
OTU3984	OTU5576	0.9153524
OTU3984	OTU5638	0.8172776
OTU3984	OTU5649	0.8668238
OTU3984	OTU5653	0.9536649
OTU3984	OTU5709	0.8768077
OTU3984	OTU5732	0.8457547
OTU3984	OTU5795	0.8736504
OTU3984	OTU5890	0.8653793
OTU3984	OTU5974	0.8549528
OTU3984	OTU6195	0.814893
OTU3984	OTU6257	0.8665166
OTU3984	OTU6403	0.8522844
OTU3984	OTU6602	0.8873639
OTU3984	OTU6622	0.8234144
OTU3984	OTU6816	0.8615829
OTU3984	OTU6841	0.8823636
OTU3984	OTU6880	0.8532966
OTU3984	OTU7083	0
OTU3984	OTU718	0.8550368
OTU3984	OTU7394	0.8505763
OTU3984	OTU7440	0.908583
OTU3984	OTU7471	0.8863227
OTU3984	OTU7527	0.8959918
OTU3984	OTU7549	0.8390327
OTU3984	OTU7644	0.8898771
OTU3984	OTU7744	0.8597439
OTU3984	OTU7765	0.8366449
OTU3984	OTU7782	0.9263494
OTU3984	OTU7831	0.8444902
OTU3984	OTU7907	0.8116593
OTU3984	OTU791	0.8482144
OTU3984	OTU7976	0
OTU3984	OTU7997	0.9105804
OTU3984	OTU8053	0.8086393
OTU3984	OTU8199	0.8832296
OTU3984	OTU8370	0.8449539
OTU3984	OTU8434	0.8267362
OTU3984	OTU8446	0.851554
OTU3984	OTU8657	0.8602895
OTU3984	OTU8678	0
OTU3984	OTU8700	0.8933496
OTU3984	OTU8804	0.8548198
OTU3984	OTU8862	0.8131298
OTU3984	OTU8876	0.8637464
OTU3984	OTU8907	0.8853929
OTU3987	OTU3992	0.8280989
OTU3987	OTU4132	0.8360252
OTU3987	OTU4214	0.8216901
OTU3987	OTU4412	0.8113847
OTU3987	OTU442	0.8464067
OTU3987	OTU455	0.8294006
OTU3987	OTU4649	0
OTU3987	OTU5465	0.8475583
OTU3987	OTU5576	0
OTU3987	OTU5638	0.8289955
OTU3987	OTU5653	0.8869448
OTU3987	OTU5709	0.8138107
OTU3987	OTU5974	0.8200734
OTU3987	OTU6841	0.8266823
OTU3987	OTU7083	0
OTU3987	OTU7353	0.8320973
OTU3987	OTU7440	0.8199916
OTU3987	OTU8876	0.9106238
OTU3992	OTU4132	0.967835
OTU3992	OTU4214	0.8462009
OTU3992	OTU4331	0.8674814
OTU3992	OTU4412	0.8911527
OTU3992	OTU442	0.9648712
OTU3992	OTU455	0.9552455
OTU3992	OTU4649	0.8237381
OTU3992	OTU4778	0
OTU3992	OTU4815	0.8402072
OTU3992	OTU4883	0.861566
OTU3992	OTU5039	0.883294
OTU3992	OTU5054	0.8318244
OTU3992	OTU5092	0.8094788
OTU3992	OTU5128	0.8983062
OTU3992	OTU5146	0.894264
OTU3992	OTU5151	0.8858201
OTU3992	OTU5340	0.8561634
OTU3992	OTU5455	0.8864503
OTU3992	OTU5465	0.9586508
OTU3992	OTU5497	0
OTU3992	OTU5570	0.8738726
OTU3992	OTU5576	0
OTU3992	OTU5638	0.876076
OTU3992	OTU5649	0.8780421
OTU3992	OTU5653	0
OTU3992	OTU5709	0.8921274
OTU3992	OTU5732	0.857096
OTU3992	OTU5744	0.8334764
OTU3992	OTU5765	0.8746894
OTU3992	OTU5783	0.8107091
OTU3992	OTU5795	0.8170974
OTU3992	OTU5890	0.813743
OTU3992	OTU5974	0.9056887
OTU3992	OTU6195	0.8705718
OTU3992	OTU6257	0.864576
OTU3992	OTU6403	0.9381253
OTU3992	OTU6602	0.8970199
OTU3992	OTU6622	0.8522814
OTU3992	OTU6816	0.8262634
OTU3992	OTU6841	0.9239701
OTU3992	OTU6880	0
OTU3992	OTU7083	0.8632627
OTU3992	OTU7394	0.8627855
OTU3992	OTU7440	0
OTU3992	OTU7471	0.9211991
OTU3992	OTU7527	0.9508661
OTU3992	OTU7549	0.8393422
OTU3992	OTU7644	0.9336387
OTU3992	OTU7744	0.9493678
OTU3992	OTU7765	0.8784559
OTU3992	OTU7782	0.8796376
OTU3992	OTU7831	0.8446863
OTU3992	OTU791	0.8245606
OTU3992	OTU7976	0.8928757
OTU3992	OTU7997	0.8810448
OTU3992	OTU8053	0.8695537
OTU3992	OTU8055	0.8581545
OTU3992	OTU8195	0.8836258
OTU3992	OTU8199	0
OTU3992	OTU8370	0.8505426
OTU3992	OTU8434	0.8408256
OTU3992	OTU8657	0.8778343
OTU3992	OTU8678	0.8680368
OTU3992	OTU8700	0.8916645
OTU3992	OTU8804	0.9024273
OTU3992	OTU8862	0.8218504
OTU3992	OTU8876	0.920628
OTU3992	OTU8907	0
OTU4023	OTU5638	0.8307325
OTU4049	OTU4589	-0.8210626
OTU4049	OTU8829	-0.8123645
OTU4102	OTU8995	0
OTU4132	OTU4331	0.8416069
OTU4132	OTU4412	0.8812447
OTU4132	OTU442	0.9457587
OTU4132	OTU455	0
OTU4132	OTU4649	0
OTU4132	OTU4815	0.8189573
OTU4132	OTU4883	0.8406947
OTU4132	OTU5092	0.8486267
OTU4132	OTU5128	0.877765
OTU4132	OTU5146	0.867498
OTU4132	OTU5151	0.8739999
OTU4132	OTU5340	0
OTU4132	OTU5455	0.8317063
OTU4132	OTU5465	0.9150067
OTU4132	OTU5497	0.8436275
OTU4132	OTU5570	0.870939
OTU4132	OTU5576	0.8806995
OTU4132	OTU5638	0
OTU4132	OTU5649	0.820655
OTU4132	OTU5653	0.9210999
OTU4132	OTU5709	0.8344007
OTU4132	OTU5765	0.8705979
OTU4132	OTU5783	0.8666245
OTU4132	OTU5974	0.8447323
OTU4132	OTU6403	0.8641831
OTU4132	OTU6602	0.8823404
OTU4132	OTU6622	0
OTU4132	OTU6841	0.9059118
OTU4132	OTU6880	0.8102333
OTU4132	OTU7083	0.9257575
OTU4132	OTU7353	0.8232442
OTU4132	OTU7440	0.9416371
OTU4132	OTU7471	0.8618019
OTU4132	OTU7527	0.8892042
OTU4132	OTU7549	0.8199519
OTU4132	OTU7644	0.9032509
OTU4132	OTU7744	0.9173253
OTU4132	OTU7765	0.8503264
OTU4132	OTU7782	0.8270696
OTU4132	OTU7831	0
OTU4132	OTU7976	0.8782744
OTU4132	OTU7997	0.8203797
OTU4132	OTU8053	0
OTU4132	OTU8195	0.8472693
OTU4132	OTU8199	0.8502246
OTU4132	OTU8657	0.8697044
OTU4132	OTU8658	0.8385222
OTU4132	OTU8678	0.8530406
OTU4132	OTU8804	0.8835188
OTU4132	OTU8876	0.9329076
OTU4214	OTU455	0
OTU4214	OTU5128	0.8184672
OTU4214	OTU5151	0
OTU4214	OTU5455	0.8121432
OTU4214	OTU5465	0.8854105
OTU4214	OTU5653	0.8710185
OTU4214	OTU6403	0.8237847
OTU4214	OTU6841	0.9092597
OTU4214	OTU7440	0.8943137
OTU4214	OTU7527	0.8764134
OTU4214	OTU7549	0.8419154
OTU4214	OTU7644	0
OTU4214	OTU7744	0.818938
OTU4214	OTU8700	0
OTU4214	OTU8876	0.8367707
OTU4231	OTU7276	0
OTU4282	OTU6403	0.8320338
OTU4304	OTU5495	0
OTU4331	OTU442	0
OTU4331	OTU455	0
OTU4331	OTU5128	0.8933447
OTU4331	OTU5455	0
OTU4331	OTU5465	0
OTU4331	OTU5570	0.854865
OTU4331	OTU5653	0.8254771
OTU4331	OTU6841	0.8612011
OTU4331	OTU7440	0.867536
OTU4331	OTU7527	0.8446655
OTU4331	OTU7549	0
OTU4331	OTU7644	0.8596519
OTU4331	OTU7744	0
OTU4331	OTU7976	0.8126142
OTU4331	OTU8055	0.8166634
OTU4331	OTU8453	0
OTU4331	OTU8804	0.8248717
OTU4331	OTU8876	0
OTU438	OTU4665	0.8863056
OTU438	OTU6841	0
OTU4387	OTU442	0
OTU4387	OTU6403	0
OTU4387	OTU8195	0.8211655
OTU4387	OTU8876	0.8087789
OTU4412	OTU442	0.8293346
OTU4412	OTU455	0.8399851
OTU4412	OTU5128	0.880534
OTU4412	OTU5151	0.8840589
OTU4412	OTU5455	0.8367831
OTU4412	OTU5465	0
OTU4412	OTU5653	0.9153972
OTU4412	OTU6403	0.8152431
OTU4412	OTU6841	0.8986311
OTU4412	OTU7440	0.9182721
OTU4412	OTU7527	0.8516766
OTU4412	OTU7549	0.8610052
OTU4412	OTU7644	0.9392226
OTU4412	OTU7744	0.8463742
OTU4412	OTU8700	0.8565057
OTU4412	OTU8804	0.8277383
OTU4412	OTU8876	0.8690869
OTU442	OTU455	0.9707915
OTU442	OTU4649	0.8203882
OTU442	OTU4778	0.8199863
OTU442	OTU4815	0.8591152
OTU442	OTU4838	0.8482487
OTU442	OTU4883	0.8387793
OTU442	OTU5039	0.8310436
OTU442	OTU5054	0
OTU442	OTU5092	0
OTU442	OTU5128	0.8693195
OTU442	OTU5146	0.8443089
OTU442	OTU5151	0.8773611
OTU442	OTU5455	0.8709505
OTU442	OTU5465	0.9278099
OTU442	OTU5497	0.8390384
OTU442	OTU5570	0.8677741
OTU442	OTU5576	0.8734408
OTU442	OTU5638	0
OTU442	OTU5649	0.8166574
OTU442	OTU5653	0.9369739
OTU442	OTU5709	0
OTU442	OTU5732	0
OTU442	OTU5765	0.8791877
OTU442	OTU5783	0.8309211
OTU442	OTU5974	0.8574745
OTU442	OTU6195	0
OTU442	OTU6257	0.820668
OTU442	OTU6403	0.9240936
OTU442	OTU6602	0.8658487
OTU442	OTU6841	0.8696511
OTU442	OTU6880	0.8154623
OTU442	OTU7083	0.9018964
OTU442	OTU7394	0
OTU442	OTU7440	0.921963
OTU442	OTU7471	0.842141
OTU442	OTU7527	0.9023106
OTU442	OTU7644	0.8928286
OTU442	OTU7744	0.9033706
OTU442	OTU7765	0
OTU442	OTU7782	0
OTU442	OTU7831	0.8118395
