from	to	type
OTU1508	OTU2756	0.894139
OTU4023	OTU791	0.8666638
OTU5340	OTU6403	0.8624638
OTU2285	OTU2537	0.906805
OTU1621	OTU3984	0.901256
OTU3968	OTU7644	0.9134649
OTU5570	OTU8880	0.8792432
OTU4132	OTU6987	0.8716599
OTU1119	OTU791	0.8646092
OTU1605	OTU4665	0.8892733
OTU1557	OTU7304	0.8886616
OTU2715	OTU8275	0.8941221
OTU5444	OTU8275	0.9036975
OTU4649	OTU8876	0.8720787
OTU2598	OTU3984	0.8743633
OTU1874	OTU6816	0.8834968
OTU6622	OTU8804	0.8778515
OTU8490	OTU8880	0.8758956
OTU1463	OTU4838	0.8687889
OTU5029	OTU7083	0.8592352
OTU1280	OTU4214	0.8653061
OTU438	OTU8182	0.8773258
OTU4023	OTU438	0.8707849
OTU2537	OTU8678	0.9182333
OTU3806	OTU5444	0.8587417
OTU1557	OTU4214	0.8888718
OTU1280	OTU5092	0.862753
OTU442	OTU7644	0.9504239
OTU4214	OTU7880	0.8642431
OTU1675	OTU3422	0.8646553
OTU7880	OTU8876	0.8599934
OTU438	OTU6845	0.8817968
OTU1945	OTU6403	0.8674081
OTU5638	OTU896	0.8674298
OTU4231	OTU8490	0.8664226
OTU1402	OTU2420	0.8720814
OTU3987	OTU5444	0.8853524
OTU3992	OTU5029	0.8642512
OTU4331	OTU8235	0.8692391
OTU1874	OTU3422	0.8894203
OTU1508	OTU3968	0.8798738
OTU4132	OTU4803	0.8943682
OTU2481	OTU7881	0.9151585
OTU1605	OTU3422	0.8601
OTU7440	OTU8700	0.9161633
OTU6195	OTU6622	0.8764258
OTU1661	OTU4803	0.8998425
OTU8657	OTU8880	0.8712691
OTU8055	OTU8658	0.8761535
OTU1305	OTU7038	0.8930702
OTU4004	OTU4838	0.8679656
OTU4132	OTU4848	0.863009
OTU4132	OTU5783	0.8724434
OTU1936	OTU530	0.8697217
OTU438	OTU5528	0.8616328
OTU7644	OTU8657	0.9102982
OTU1810	OTU8490	0.8653701
OTU4231	OTU7881	0.8636897
OTU6602	OTU8880	0.8656448
OTU2589	OTU5029	0.8993567
OTU3968	OTU438	0.874139
OTU4331	OTU7092	0.8588517
OTU1557	OTU2297	0.8617632
OTU637	OTU8657	0.882911
OTU5465	OTU6403	0.8663422
OTU1677	OTU3536	0.8754603
OTU7782	OTU8876	0.9086935
OTU1463	OTU4803	0.875188
OTU4665	OTU8678	0.8847903
OTU1605	OTU4132	0.8783371
OTU3142	OTU4803	0.8675133
OTU1936	OTU7092	0.8996464
OTU5444	OTU8880	0.8814772
OTU442	OTU7782	0.8887306
OTU1675	OTU8235	0.901213
OTU2086	OTU3984	0.9038083
OTU3422	OTU4132	0.9264413
OTU2537	OTU3806	0.8685315
OTU6195	OTU7997	0.8601778
OTU1945	OTU7527	0.8701544
OTU1936	OTU2598	0.8716935
OTU1621	OTU4214	0.8688004
OTU1119	OTU530	0.9191808
OTU7083	OTU8804	0.8717267
OTU1508	OTU4231	0.868241
OTU2589	OTU8055	0.9367415
OTU3984	OTU4803	0.863034
OTU3984	OTU8700	0.8594289
OTU4331	OTU8490	0.8930443
OTU1874	OTU8235	0.8861925
OTU5332	OTU5653	0.8827121
OTU5444	OTU8804	0.8622064
OTU2285	OTU8657	0.8782425
OTU1508	OTU4848	0.8595405
OTU5465	OTU8288	0.9550642
OTU1557	OTU8195	0.8706937
OTU2297	OTU5151	0.9170455
OTU1874	OTU442	0.8595435
OTU4815	OTU5455	0.8765201
OTU1464	OTU7881	0.8621709
OTU4023	OTU7173	0.8794846
OTU1810	OTU4665	0.892574
OTU2340	OTU442	0.9064312
OTU1557	OTU3806	0.8869321
OTU8275	OTU8804	0.8607795
OTU5465	OTU8657	0.8595707
OTU4231	OTU7782	0.8797387
OTU1280	OTU6543	0.882492
OTU5465	OTU7083	0.9329289
OTU7782	OTU8657	0.8884707
OTU5151	OTU5455	0.8648286
OTU8195	OTU8288	0.8645242
OTU2396	OTU8880	0.8809202
OTU455	OTU5465	0.8751642
OTU5455	OTU6195	0.9108453
OTU110	OTU8418	0.8778953
OTU7744	OTU8700	0.9062265
OTU4132	OTU7394	0.8894856
OTU3984	OTU8876	0.9507233
OTU7449	OTU8678	0.8814152
OTU4023	OTU5783	0.8926703
OTU2623	OTU7881	0.8629349
OTU2766	OTU4132	0.8751178
OTU1452	OTU5128	0.9038839
OTU1513	OTU8446	0.8851117
OTU3992	OTU5092	0.9318193
OTU1425	OTU8880	0.9162482
OTU5151	OTU5653	0.8874597
OTU1810	OTU7881	0.8612724
OTU4214	OTU8657	0.8869834
OTU3169	OTU5455	0.867029
OTU1508	OTU4214	0.910367
OTU3860	OTU7880	0.8869977
OTU4838	OTU791	0.8738407
OTU2581	OTU5570	0.8855077
OTU2623	OTU5455	0.8768261
OTU1936	OTU438	0.944325
OTU3259	OTU442	0.8938481
OTU1645	OTU4803	0.8765051
OTU2141	OTU3806	0.8649491
OTU2536	OTU5340	0.8627436
OTU3909	OTU7881	0.8595124
OTU8275	OTU8678	0.928878
OTU4815	OTU8199	0.8905812
OTU2183	OTU5653	0.8603416
OTU1936	OTU3422	0.8750933
OTU718	OTU8657	0.8678193
OTU3806	OTU5465	0.9218057
OTU1936	OTU4231	0.8693905
OTU2616	OTU5444	0.8738848
OTU2141	OTU6403	0.9108138
OTU7976	OTU8678	0.9015583
OTU7440	OTU8288	0.9304801
OTU2141	OTU5128	0.8665379
OTU1810	OTU8876	0.9048939
OTU1621	OTU5444	0.8674769
OTU2506	OTU3984	0.8674475
OTU7527	OTU8288	0.8927421
OTU2589	OTU5570	0.8680355
OTU2536	OTU8195	0.8672031
OTU3422	OTU5455	0.9156319
OTU5455	OTU6841	0.8605402
OTU4214	OTU5465	0.863879
OTU2198	OTU6042	0.861217
OTU438	OTU5638	0.8771313
OTU7449	OTU8657	0.8630682
OTU1280	OTU8199	0.8681306
OTU5455	OTU7440	0.8972901
OTU3860	OTU4214	0.8832124
OTU1508	OTU5058	0.8779726
OTU1936	OTU2537	0.8629483
OTU3259	OTU7527	0.8769026
OTU3968	OTU5444	0.8776069
OTU5455	OTU6543	0.9030327
OTU2297	OTU5783	0.8827596
OTU4331	OTU8275	0.8697341
OTU2616	OTU442	0.8609189
OTU2285	OTU637	0.8726972
OTU2086	OTU5340	0.9153361
OTU5765	OTU8700	0.8760547
OTU2506	OTU4815	0.9477324
OTU5789	OTU8678	0.8849846
OTU3968	OTU4214	0.871686
OTU5444	OTU8657	0.931032
OTU1452	OTU8657	0.9247715
OTU5444	OTU5653	0.9154035
OTU2537	OTU8275	0.8660998
OTU3806	OTU5092	0.9308233
OTU3968	OTU4803	0.9077992
OTU4231	OTU791	0.8734848
OTU3992	OTU5340	0.9117576
OTU5340	OTU8531	0.8950357
OTU1234	OTU4665	0.9064538
OTU2141	OTU442	0.8996783
OTU455	OTU7644	0.9030825
OTU1280	OTU3992	0.8896556
OTU442	OTU6622	0.8949621
OTU8288	OTU8678	0.8588621
OTU5638	OTU791	0.8698369
OTU1936	OTU5058	0.8848148
OTU2297	OTU791	0.8715864
OTU1452	OTU6602	0.8792332
OTU791	OTU8880	0.8709939
OTU3984	OTU5340	0.8854684
OTU7083	OTU8919	0.9072789
OTU5465	OTU8446	0.8784799
OTU1425	OTU7976	0.9214919
OTU1119	OTU4838	0.903846
OTU2396	OTU8288	0.8645144
OTU3806	OTU7997	0.881738
OTU5528	OTU7782	0.8613846
OTU7782	OTU8288	0.8683541
OTU1874	OTU4838	0.8852987
OTU3422	OTU896	0.8841749
OTU3984	OTU5465	0.924778
OTU1321	OTU5765	0.8602754
OTU2086	OTU6841	0.8787905
OTU5653	OTU7644	0.8940971
OTU8275	OTU8919	0.8826815
OTU250	OTU442	0.8903435
OTU3984	OTU8275	0.9177985
OTU4815	OTU7083	0.8587373
OTU5128	OTU6195	0.8829818
OTU3142	OTU5465	0.8713972
OTU5340	OTU6543	0.9105242
OTU3142	OTU7083	0.8654618
OTU5444	OTU791	0.9039255
OTU250	OTU4803	0.8927497
OTU5765	OTU7440	0.8875103
OTU1936	OTU8678	0.8611734
OTU438	OTU8275	0.8857836
OTU250	OTU791	0.921563
OTU3984	OTU455	0.8806889
OTU1557	OTU6195	0.8645621
OTU284	OTU4665	0.8776837
OTU2285	OTU2770	0.875637
OTU1675	OTU4331	0.8876733
OTU5128	OTU7440	0.8764614
OTU1810	OTU5455	0.8609345
OTU2285	OTU4665	0.9104986
OTU5092	OTU8804	0.8917818
OTU1280	OTU5340	0.8599922
OTU5455	OTU8055	0.8598995
OTU1234	OTU4132	0.8850735
OTU718	OTU8876	0.8604214
OTU3422	OTU791	0.9089054
OTU3992	OTU7440	0.9600774
OTU4132	OTU455	0.8659296
OTU4838	OTU8657	0.8992235
OTU2285	OTU8876	0.91171
OTU4231	OTU5653	0.8627882
OTU1936	OTU637	0.8735516
OTU7782	OTU8275	0.8760838
OTU3806	OTU4132	0.9065716
OTU250	OTU8657	0.9202386
OTU1189	OTU2285	0.8884064
OTU1874	OTU2481	0.8615135
OTU2297	OTU4803	0.8630844
OTU4132	OTU6543	0.8751929
OTU3806	OTU7782	0.8779278
OTU1557	OTU2396	0.9131357
OTU1321	OTU2340	0.8959003
OTU1280	OTU5465	0.8610308
OTU5092	OTU8658	0.9166146
OTU6195	OTU8446	0.8594724
OTU1661	OTU442	0.8641207
OTU442	OTU7997	0.8896482
OTU3422	OTU8490	0.8982936
OTU442	OTU7976	0.8667275
OTU5465	OTU7744	0.933011
OTU3806	OTU7976	0.8944202
OTU5765	OTU8678	0.9099554
OTU5465	OTU7644	0.902811
OTU3992	OTU8531	0.8710221
OTU1234	OTU7092	0.8649125
OTU5653	OTU791	0.9113066
OTU3169	OTU7083	0.8812085
OTU5455	OTU8804	0.8830651
OTU4132	OTU637	0.8641829
OTU442	OTU7083	0.9210054
OTU8195	OTU8657	0.8640397
OTU5455	OTU7083	0.9382848
OTU3806	OTU8055	0.8817901
OTU2086	OTU8490	0.8865128
OTU6543	OTU8804	0.9049833
OTU1675	OTU791	0.9094961
OTU3987	OTU5455	0.8827813
OTU3984	OTU5455	0.9464099
OTU1234	OTU3984	0.8661295
OTU5029	OTU8531	0.8608823
OTU250	OTU5455	0.8601314
OTU2285	OTU7881	0.8872056
OTU4132	OTU7440	0.8602582
OTU2396	OTU8199	0.8606046
OTU2506	OTU5455	0.9116596
OTU1189	OTU2537	0.9173262
OTU3992	OTU7997	0.900944
OTU6602	OTU8275	0.8796572
OTU5151	OTU791	0.8620044
OTU4132	OTU7083	0.9035597
OTU5092	OTU7997	0.8940278
OTU5783	OTU8657	0.8958016
OTU2086	OTU5092	0.9402795
OTU2589	OTU5455	0.8590625
OTU2283	OTU8876	0.8853373
OTU1874	OTU7644	0.8822748
OTU3142	OTU442	0.8707501
OTU7644	OTU8275	0.873669
OTU3968	OTU4665	0.8616796
OTU2297	OTU5444	0.8974981
OTU4665	OTU8275	0.8768904
OTU250	OTU7644	0.8597403
OTU250	OTU438	0.8692834
OTU6543	OTU7527	0.8885031
OTU6195	OTU7527	0.910689
OTU455	OTU5570	0.8607077
OTU3984	OTU7440	0.8768724
OTU1874	OTU8490	0.8588123
OTU2396	OTU5092	0.8954254
