from	to	type
OTU6841	OTU8862	0.8799595
OTU1621	OTU5146	0.8436585
OTU1677	OTU8446	0.8191714
OTU6841	OTU7527	0.9428551
OTU5653	OTU7083	0.8603212
OTU5795	OTU7440	0.851153
OTU6403	OTU6841	0.859929
OTU5795	OTU7549	0.8719508
OTU5039	OTU5465	0.881399
OTU5465	OTU5732	0.8753712
OTU4331	OTU7440	0.867536
OTU1694	OTU8446	0.8103339
OTU1694	OTU3536	0.8737678
OTU1685	OTU7440	0.8686703
OTU2874	OTU5653	0.9007343
OTU1119	OTU8446	0.8382622
OTU4214	OTU5455	0.8121432
OTU5151	OTU7644	0.9435172
OTU7644	OTU7765	0.8621251
OTU6257	OTU6841	0.8383356
OTU7527	OTU7744	0.8957509
OTU2477	OTU7440	0.8520447
OTU2506	OTU442	0.8571011
OTU4883	OTU8199	0.842177
OTU3860	OTU5151	0.8551939
OTU3992	OTU5340	0.8561634
OTU7997	OTU8195	0.8389742
OTU7644	OTU8053	0.8668814
OTU6880	OTU8804	0.8256147
OTU3245	OTU5653	0.896044
OTU2405	OTU3169	0.8790454
OTU2506	OTU3992	0.8252874
OTU7644	OTU8862	0.8519991
OTU5151	OTU6602	0.9060831
OTU7527	OTU7782	0.9095058
OTU5709	OTU7440	0.8980873
OTU4838	OTU8195	0.8295102
OTU1945	OTU3245	0.8838553
OTU1119	OTU5653	0.918684
OTU1119	OTU3987	0.8528833
OTU2506	OTU4331	0.8166735
OTU5732	OTU6841	0.8568974
OTU5497	OTU6841	0.8739001
OTU4331	OTU8804	0.8248717
OTU7976	OTU8055	0.8325521
OTU4883	OTU8195	0.8182865
OTU5128	OTU6880	0.9187043
OTU5128	OTU5497	0.879873
OTU5744	OTU7527	0.8550235
OTU3748	OTU5151	0.8541837
OTU7471	OTU7549	0.8817055
OTU2874	OTU5151	0.8664007
OTU442	OTU5783	0.8309211
OTU3860	OTU5653	0.8826156
OTU1945	OTU3169	0.8405268
OTU1945	OTU2778	0.8672609
OTU4412	OTU8804	0.8277383
OTU1936	OTU8657	0.8325575
OTU6816	OTU8804	0.8178677
OTU7744	OTU8199	0.8363776
OTU2581	OTU4665	0.8416221
OTU3245	OTU5151	0.8675581
OTU2778	OTU3992	0.8747672
OTU1321	OTU8700	0.8906999
OTU1945	OTU2340	0.8969914
OTU6257	OTU7440	0.8832994
OTU2506	OTU8678	0.8640573
OTU3245	OTU8804	0.8290077
OTU6841	OTU7440	0.9284014
OTU3987	OTU5653	0.8869448
OTU4815	OTU8195	0.887942
OTU3536	OTU8907	0.8970408
OTU4132	OTU5465	0.9150067
OTU1621	OTU3245	0.8109685
OTU8055	OTU8678	0.8864932
OTU5455	OTU5890	0.8841192
OTU2086	OTU5092	0.8372361
OTU3245	OTU3992	0.8883602
OTU3860	OTU3992	0.8539175
OTU2536	OTU442	0.8087478
OTU1677	OTU6403	0.8832594
OTU455	OTU5455	0.886212
OTU5340	OTU7424	0.8298285
OTU7997	OTU8804	0.8163693
OTU5455	OTU5653	0.9182056
OTU4815	OTU8657	0.8552249
OTU3860	OTU5128	0.84714
OTU6403	OTU7527	0.9447683
OTU5974	OTU8804	0.8200342
OTU5709	OTU6841	0.8443107
OTU5128	OTU5151	0.8691554
OTU1080	OTU5039	0.8711069
OTU5732	OTU7907	0.8574472
OTU6880	OTU7549	0.8631979
OTU373	OTU8804	0.8196364
OTU5151	OTU5653	0.9300518
OTU4132	OTU4815	0.8189573
OTU5340	OTU8907	0.8912596
OTU7471	OTU8804	0.8109267
OTU5340	OTU8862	0.8785767
OTU1954	OTU7976	0.9061572
OTU1402	OTU3169	0.8110246
OTU3169	OTU8804	0.8210147
OTU1452	OTU5570	0.833511
OTU3169	OTU4883	0.8486434
OTU2778	OTU6403	0.8823566
OTU1452	OTU3992	0.8371567
OTU1321	OTU8446	0.8195136
OTU3169	OTU5151	0.8604739
OTU3992	OTU7744	0.9493678
OTU7440	OTU7997	0.9072422
OTU4883	OTU6403	0.8200984
OTU5340	OTU5638	0.8586486
OTU2581	OTU7353	0.8256133
OTU1945	OTU4412	0.8790505
OTU1321	OTU7440	0.9143411
OTU2874	OTU3992	0.9109217
OTU3992	OTU4412	0.8911527
OTU2536	OTU7997	0.8466857
OTU3992	OTU6622	0.8522814
OTU1945	OTU8907	0.9201404
OTU2874	OTU7440	0.925757
OTU4132	OTU5146	0.867498
OTU6880	OTU7527	0.8668618
OTU1621	OTU5576	0.830925
OTU1954	OTU2506	0.8116206
OTU5146	OTU7549	0.8963697
OTU7092	OTU8804	0.8178113
OTU3984	OTU5795	0.8736504
OTU2778	OTU7527	0.9348809
OTU3987	OTU4214	0.8216901
OTU1685	OTU5151	0.8404073
OTU5576	OTU7549	0.8982999
OTU2340	OTU3987	0.8656572
OTU6403	OTU7765	0.8393715
OTU5340	OTU5649	0.8821472
OTU4778	OTU8804	0.8085471
OTU2766	OTU5653	0.841297
OTU1945	OTU5497	0.9083474
OTU718	OTU7549	0.8348526
OTU7083	OTU8876	0.9078566
OTU3984	OTU5039	0.8690472
OTU6841	OTU7831	0.8797988
OTU1108	OTU8476	0.8439371
OTU3992	OTU4331	0.8674814
OTU5128	OTU5465	0.9019324
OTU6403	OTU8370	0.8469886
OTU1677	OTU8804	0.8141635
OTU5128	OTU5649	0.9053551
OTU3984	OTU6602	0.8873639
OTU4838	OTU7083	0.8258037
OTU5151	OTU718	0.8591055
OTU2778	OTU5151	0.8481112
OTU1119	OTU5128	0.8610202
OTU7644	OTU7976	0.8210877
OTU5128	OTU5744	0.8370589
OTU5128	OTU8434	0.8475344
OTU1685	OTU5340	0.8248666
OTU1508	OTU5653	0.8645086
OTU7440	OTU791	0.8699519
OTU4778	OTU7527	0.9282382
OTU1621	OTU7471	0.8184548
OTU1898	OTU3987	0.8422011
OTU6602	OTU7549	0.8651988
OTU4331	OTU5570	0.854865
OTU1452	OTU2086	0.811509
OTU1954	OTU5151	0.8494603
OTU5128	OTU8907	0.8658973
OTU7644	OTU8907	0.8873444
OTU5455	OTU6880	0.8695024
OTU4132	OTU7765	0.8503264
OTU3536	OTU4883	0.8511168
OTU6622	OTU7527	0.9089825
OTU7083	OTU8678	0.8366327
OTU3536	OTU7782	0.9054857
OTU1508	OTU7353	0.8242945
OTU5455	OTU8907	0.8579359
OTU6602	OTU7083	0.823322
OTU3536	OTU7353	0.811981
OTU1108	OTU8418	0.8287301
OTU5649	OTU6403	0.8418406
OTU1677	OTU5151	0.8425346
OTU6195	OTU7744	0.8435386
OTU4815	OTU7527	0.8187895
OTU1080	OTU7831	0.8540331
OTU1452	OTU8876	0.8386148
OTU7549	OTU7744	0.8450873
OTU2340	OTU4649	0.8745173
OTU6841	OTU8053	0.8796176
OTU4778	OTU6841	0.8679046
OTU3992	OTU6816	0.8262634
OTU1452	OTU7976	0.8629807
OTU6403	OTU8055	0.8678138
OTU1945	OTU791	0.8423541
OTU373	OTU5340	0.8232554
OTU5128	OTU6816	0.8705326
OTU3984	OTU5890	0.8653793
OTU4132	OTU7353	0.8232442
OTU1621	OTU5054	0.8248719
OTU1080	OTU3748	0.8581983
OTU1621	OTU5709	0.8087999
OTU6841	OTU8434	0.818062
OTU2766	OTU5465	0.8544323
OTU2506	OTU5653	0.8324345
OTU3984	OTU5054	0.82493
OTU2179	OTU8418	0.9194062
OTU5455	OTU5576	0.8645245
OTU6841	OTU791	0.8737852
OTU1945	OTU7782	0.8565537
OTU4848	OTU8657	0.8574245
OTU5649	OTU7424	0.841966
OTU718	OTU7644	0.8944427
OTU3860	OTU7644	0.9228874
OTU5638	OTU7549	0.866139
OTU3987	OTU5638	0.8289955
OTU1080	OTU4778	0.9102449
OTU3169	OTU3992	0.8892857
OTU1080	OTU3860	0.8370626
OTU1080	OTU5709	0.8555623
OTU2340	OTU2766	0.822386
OTU2405	OTU4815	0.8303191
OTU7644	OTU8370	0.8367894
OTU3992	OTU5795	0.8170974
OTU1425	OTU8055	0.8414137
OTU103	OTU7440	0.8414992
OTU5744	OTU7976	0.8476886
OTU7549	OTU7831	0.8515986
OTU1402	OTU2340	0.9070371
OTU3806	OTU4838	0.8192206
OTU1321	OTU5151	0.8432338
OTU2340	OTU3806	0.9424346
OTU1704	OTU7549	0.8962158
OTU7083	OTU7644	0.8086766
OTU5455	OTU5497	0.8370935
OTU2766	OTU5151	0.8159085
OTU5465	OTU7831	0.8674332
OTU1508	OTU8876	0.8668955
OTU4132	OTU5709	0.8344007
OTU7644	OTU8657	0.822166
OTU2778	OTU5340	0.8311025
OTU7644	OTU8199	0.8539912
OTU8446	OTU8907	0.8524068
OTU1621	OTU7782	0.8093134
OTU1508	OTU7644	0.8097095
OTU4132	OTU4883	0.8406947
OTU7083	OTU7976	0.8332592
OTU3748	OTU3992	0.8351768
OTU6403	OTU8434	0.8804919
OTU2405	OTU5638	0.8308581
OTU3536	OTU8434	0.8870742
OTU2753	OTU6880	0.8196206
OTU4412	OTU7549	0.8610052
OTU5732	OTU7440	0.8869563
OTU3536	OTU7997	0.8872918
OTU7527	OTU8326	0.8108834
OTU5974	OTU7549	0.876428
OTU1898	OTU5653	0.9289814
OTU4132	OTU7083	0.9257575
OTU1080	OTU7782	0.8777433
OTU1694	OTU6195	0.8414211
OTU373	OTU7440	0.9075196
OTU5455	OTU6257	0.8424125
OTU455	OTU5146	0.8205376
OTU1621	OTU8862	0.8255929
OTU2874	OTU6403	0.8740764
OTU3536	OTU3987	0.8179635
OTU6257	OTU7549	0.8397919
OTU1704	OTU7440	0.9155887
OTU6622	OTU7549	0.8708522
OTU5151	OTU5465	0.8508618
OTU1080	OTU5890	0.8474431
OTU1685	OTU7549	0.8718928
OTU1621	OTU2340	0.8124604
OTU5455	OTU6602	0.8200779
OTU1621	OTU6880	0.8182914
OTU5340	OTU7907	0.8222448
OTU2405	OTU5146	0.854321
OTU1119	OTU5151	0.8295649
OTU2340	OTU2506	0.8122369
OTU2727	OTU442	0.8120333
OTU1119	OTU3984	0.852705
OTU5039	OTU7440	0.8782358
OTU1694	OTU5128	0.8490651
OTU2506	OTU6880	0.8158714
OTU6195	OTU8053	0.8786827
OTU3748	OTU8055	0.8399927
OTU6403	OTU7782	0.8685537
OTU5890	OTU8700	0.8540252
OTU5744	OTU8678	0.8614411
OTU5128	OTU7765	0.8468146
OTU3984	OTU6257	0.8665166
OTU3984	OTU6816	0.8615829
OTU2340	OTU3169	0.8571867
OTU4815	OTU6403	0.8165542
OTU442	OTU4815	0.8591152
OTU2086	OTU6622	0.8621995
OTU1677	OTU5340	0.8528469
OTU5497	OTU7907	0.8246526
OTU3992	OTU5890	0.813743
OTU1119	OTU8804	0.8276902
OTU5151	OTU791	0.8673979
OTU5151	OTU8326	0.8110566
OTU3169	OTU6841	0.8468916
OTU5576	OTU8195	0.8135513
OTU4214	OTU7440	0.8943137
OTU1954	OTU2340	0.8468025
OTU3987	OTU7353	0.8320973
OTU2753	OTU8804	0.8421621
OTU1425	OTU5732	0.8187518
OTU6602	OTU8678	0.8645544
OTU1080	OTU5638	0.8367676
OTU1898	OTU4132	0.9044702
OTU7440	OTU8657	0.8147604
OTU1402	OTU1898	0.820826
OTU3245	OTU5340	0.8262284
OTU3984	OTU5649	0.8668238
OTU5497	OTU8195	0.8090523
OTU7549	OTU8053	0.8899908
OTU7549	OTU7997	0.8543061
OTU7976	OTU8195	0.8373104
OTU3806	OTU5340	0.8187626
OTU2405	OTU5497	0.8405981
OTU1621	OTU2753	0.8246835
OTU4412	OTU455	0.8399851
OTU3992	OTU4649	0.8237381
OTU3984	OTU4214	0.8093661
OTU2340	OTU4214	0.8946924
OTU7549	OTU7765	0.8494745
OTU7471	OTU8055	0.826243
OTU7394	OTU7907	0.813422
OTU3987	OTU4132	0.8360252
OTU373	OTU6403	0.8438913
OTU5128	OTU5455	0.8507336
OTU1080	OTU718	0.8418571
OTU442	OTU5146	0.8443089
OTU1080	OTU5054	0.819906
OTU4649	OTU5974	0.8255541
OTU5744	OTU8055	0.8163104
OTU6841	OTU8199	0.8742628
OTU5974	OTU7527	0.9307797
OTU4331	OTU8055	0.8166634
OTU4778	OTU5653	0.8522377
OTU7782	OTU8876	0.8528158
OTU6195	OTU7440	0.8803509
OTU3860	OTU7527	0.8294317
OTU2766	OTU3992	0.8394144
OTU7527	OTU8657	0.8421852
OTU7527	OTU8055	0.849559
OTU5039	OTU6403	0.8534407
OTU6195	OTU8195	0.8436936
OTU5638	OTU7440	0.8718399
OTU2340	OTU3992	0.9645275
OTU2283	OTU7353	0.8189904
OTU3984	OTU4412	0.8412493
OTU7527	OTU8053	0.9143974
OTU3984	OTU5709	0.8768077
OTU5128	OTU5709	0.8421393
OTU1677	OTU7549	0.898847
OTU1954	OTU5653	0.8840571
OTU1402	OTU5455	0.869139
OTU1954	OTU2405	0.8273647
OTU1954	OTU7440	0.8836347
OTU7527	OTU8907	0.9331113
OTU7527	OTU8804	0.8555103
OTU5709	OTU8876	0.8154656
OTU1694	OTU2340	0.8563162
OTU6816	OTU7549	0.834776
OTU5455	OTU5795	0.864107
OTU373	OTU5653	0.860296
OTU1402	OTU3806	0.8925174
OTU6403	OTU7907	0.8183902
OTU3992	OTU5638	0.876076
OTU7471	OTU7744	0.9050906
OTU5455	OTU5649	0.825677
OTU3860	OTU7549	0.8399126
OTU5732	OTU8055	0.8467992
OTU6841	OTU8657	0.8643839
OTU1321	OTU4132	0.8259211
OTU6602	OTU7976	0.8794781
OTU5151	OTU5709	0.8328142
OTU7440	OTU7831	0.8849269
OTU2086	OTU6602	0.8537907
OTU5890	OTU7527	0.8788585
OTU1321	OTU8804	0.8084696
OTU3860	OTU455	0.8236639
OTU3987	OTU5974	0.8200734
OTU6841	OTU8907	0.8789825
OTU1321	OTU2086	0.8541391
OTU5340	OTU5890	0.8657604
OTU6257	OTU7527	0.8932038
OTU2405	OTU6602	0.8439587
OTU1321	OTU7549	0.8796858
OTU2405	OTU5649	0.8207201
OTU1694	OTU6403	0.8807484
OTU3992	OTU8053	0.8695537
OTU718	OTU7527	0.809982
OTU4132	OTU5765	0.8705979
OTU3748	OTU6841	0.8147512
OTU5497	OTU7527	0.9256959
OTU3748	OTU7907	0.8100321
OTU2086	OTU3169	0.815596
OTU5340	OTU5732	0.8354502
OTU1119	OTU8700	0.8616891
OTU6880	OTU8876	0.8377042
OTU1452	OTU4331	0.8188295
OTU3984	OTU5732	0.8457547
OTU442	OTU4778	0.8199863
OTU1321	OTU5653	0.9062191
OTU5744	OTU7644	0.8480543
OTU5649	OTU8678	0.8288825
OTU5151	OTU5974	0.8271803
OTU1694	OTU2086	0.8265881
OTU2086	OTU2405	0.8830577
OTU1621	OTU8446	0.8124746
OTU7527	OTU7831	0.8667536
OTU4132	OTU7782	0.8270696
OTU5765	OTU7527	0.8281775
OTU3245	OTU6403	0.8360786
OTU6195	OTU7644	0.8850418
OTU5455	OTU8055	0.8124883
OTU5765	OTU7440	0.8417109
OTU2198	OTU8583	0.8319862
OTU7644	OTU8446	0.8197536
OTU3987	OTU4412	0.8113847
OTU1605	OTU2727	0.8083448
OTU5128	OTU5795	0.8414713
OTU6602	OTU7527	0.8826558
OTU6195	OTU6841	0.8238171
OTU2086	OTU4815	0.8093994
OTU7997	OTU8678	0.8229457
OTU5340	OTU8370	0.8685002
OTU1954	OTU3806	0.8115213
OTU1452	OTU8658	0.830104
OTU2086	OTU3245	0.8860452
OTU7083	OTU7744	0.8424189
OTU1119	OTU2086	0.8365189
OTU6195	OTU8370	0.857603
OTU2405	OTU5709	0.8650103
OTU3536	OTU5638	0.8665877
OTU6195	OTU7471	0.8496413
OTU3984	OTU791	0.8482144
OTU4883	OTU7527	0.835013
OTU5709	OTU7527	0.8972004
OTU5151	OTU5576	0.8869915
OTU5465	OTU5765	0.8085748
OTU5649	OTU7440	0.8941561
OTU3992	OTU5709	0.8921274
OTU6257	OTU7976	0.8305245
OTU1704	OTU5340	0.8362911
OTU2778	OTU5653	0.8508617
OTU1898	OTU5092	0.8104756
OTU1694	OTU5151	0.8222775
OTU5340	OTU5576	0.867416
OTU4778	OTU8055	0.8243041
OTU4412	OTU7644	0.9392226
OTU7527	OTU8862	0.8286929
OTU3984	OTU7471	0.8863227
OTU4214	OTU7549	0.8419154
OTU1080	OTU8434	0.8300769
OTU2766	OTU7527	0.86695
OTU3169	OTU3806	0.820994
OTU4778	OTU5465	0.8959779
OTU4848	OTU8876	0.8350331
OTU7997	OTU8876	0.8091792
OTU5638	OTU7527	0.8856493
OTU5576	OTU7527	0.9361507
OTU1605	OTU1945	0.8779022
OTU103	OTU2086	0.8281521
OTU3860	OTU5465	0.9043925
OTU1945	OTU2874	0.8356578
OTU5570	OTU8195	0.8584642
OTU3992	OTU5732	0.857096
OTU7644	OTU8055	0.8699642
OTU103	OTU7907	0.8201817
OTU2405	OTU4412	0.8140672
OTU3169	OTU5653	0.8501693
OTU1425	OTU8195	0.8378732
OTU6403	OTU7997	0.8716673
OTU3984	OTU7831	0.8444902
OTU2283	OTU4665	0.8493153
OTU2506	OTU5709	0.81641
