from	to	type
OTU3781	OTU4848	0.8382906
OTU3173	OTU3781	0.8184504
OTU455	OTU6307	0.8432494
OTU3488	OTU6688	0.818322
OTU1936	OTU994	0.9000714
OTU110	OTU7900	0.834044
OTU3806	OTU4815	0.9513434
OTU5114	OTU7304	0.817955
OTU2753	OTU8876	0.8409369
OTU4758	OTU5649	0.8178896
OTU4703	OTU5653	0.8178755
OTU2296	OTU4793	0.8178197
OTU2283	OTU3391	0.8177587
OTU2506	OTU6880	0.8177124
OTU4397	OTU8197	-0.8176299
OTU3442	OTU373	0.8175467
OTU4080	OTU5151	0.8175113
OTU3271	OTU4613	0.8818715
OTU4697	OTU6749	0.8173804
OTU2824	OTU4693	0.890433
OTU8235	OTU8976	0.8171296
OTU4553	OTU4846	0.8170792
OTU2589	OTU7853	0.8169947
OTU4542	OTU4774	0.8168787
OTU2283	OTU7831	0.8928312
OTU455	OTU5974	0.8371041
OTU4865	OTU6858	0.8164384
OTU442	OTU533	0.8164322
OTU3381	OTU3524	0.8164225
OTU2506	OTU7087	0.8163341
OTU1874	OTU3987	0.8747638
OTU2761	OTU3992	0.8160615
OTU4884	OTU925	0.8160287
OTU4188	OTU4436	0.862542
OTU4544	OTU6403	0.8160168
OTU8235	OTU8700	0.8159233
OTU5475	OTU6609	0.8158918
OTU2866	OTU3593	-0.8157409
OTU2759	OTU8370	0.8157355
OTU73	OTU8876	0.8156702
OTU4923	OTU8976	0.8384304
OTU7440	OTU7471	0.8155354
OTU3453	OTU7882	0.8154866
OTU673	OTU8976	0.8154477
OTU1685	OTU6403	0.8153783
OTU3457	OTU8197	-0.8153391
OTU6841	OTU8804	0.9346212
OTU2506	OTU6307	0.8152311
OTU73	OTU7882	0.8152222
OTU1675	OTU7440	0.8406972
OTU4542	OTU4691	0.8151512
OTU4762	OTU8976	0.8215407
OTU2506	OTU637	0.8358133
OTU4397	OTU4759	0.8328054
OTU2761	OTU8055	0.8146236
OTU3271	OTU4774	0.8362794
OTU1321	OTU2771	0.8143248
OTU2866	OTU2877	0.8143209
OTU6307	OTU6543	0.8142295
OTU3213	OTU4710	0.8142291
OTU284	OTU4233	0.8141077
OTU3354	OTU6512	0.8141069
OTU7527	OTU7907	0.8140771
OTU4693	OTU4793	0.814059
OTU5653	OTU6543	0.8654265
OTU2470	OTU4838	0.8139484
OTU4812	OTU4884	0.8138477
OTU442	OTU530	0.9156664
OTU3899	OTU4579	0.8137734
OTU2183	OTU442	0.813722
OTU1675	OTU2506	0.813705
OTU7083	OTU8446	0.8136243
OTU2506	OTU2771	0.813585
OTU3090	OTU8285	0.8357887
OTU1036	OTU8700	0.8134946
OTU2765	OTU4759	0.8358761
OTU4187	OTU4684	0.8134405
OTU4255	OTU4613	0.8133551
OTU3439	OTU8291	0.8133423
OTU3442	OTU3488	0.8133258
OTU3282	OTU994	0.8661927
OTU8051	OTU8228	-0.8131697
OTU536	OTU7249	0.8130579
OTU6578	OTU73	0.8306234
OTU1119	OTU2506	0.8130252
OTU4266	OTU4774	0.833167
OTU8804	OTU8976	0.8129927
OTU3391	OTU4695	0.8290186
OTU2869	OTU6688	0.8125392
OTU3488	OTU3987	0.8124918
OTU3488	OTU4188	0.8122904
OTU4758	OTU8053	0.8122569
OTU2470	OTU4848	0.8122493
OTU5465	OTU8804	0.9211675
OTU4377	OTU4387	0.8119889
OTU2141	OTU3488	0.811904
OTU6749	OTU8285	0.8119009
OTU4659	OTU4697	0.8117925
OTU455	OTU4838	0.8117582
OTU2506	OTU8291	0.8115769
OTU2759	OTU6932	0.8113925
OTU3781	OTU8976	0.8370782
OTU455	OTU8531	0.8112645
OTU4884	OTU7549	0.8112194
OTU4762	OTU5570	0.8111273
OTU6769	OTU73	0.8109521
OTU3379	OTU8118	-0.8109476
OTU2771	OTU442	0.8108421
OTU6578	OTU8235	0.8497577
OTU2506	OTU3987	0.8106609
OTU2763	OTU2866	0.8106132
OTU2866	OTU3524	0.810456
OTU3059	OTU7761	-0.81036
OTU1677	OTU2771	0.8103073
OTU4293	OTU6686	0.8102978
OTU3359	OTU3992	0.8102372
OTU8195	OTU8678	0.8100145
OTU1321	OTU7087	0.8099619
OTU1685	OTU6602	0.8097261
OTU4695	OTU7831	0.809696
OTU5576	OTU5783	0.9024111
OTU110	OTU4541	0.8874405
OTU2421	OTU3806	0.8095784
OTU4542	OTU8228	0.8776987
OTU4767	OTU6512	0.82798
OTU2589	OTU4843	0.8093377
OTU7907	OTU8700	0.8093342
OTU455	OTU5340	0.8093252
OTU1853	OTU7612	-0.8090276
OTU3282	OTU4884	0.8089022
OTU8235	OTU896	0.808674
OTU1402	OTU4544	0.8085501
OTU3475	OTU6543	0.8085442
OTU284	OTU3062	0.8083957
OTU4579	OTU8742	0.8083812
OTU4209	OTU6617	0.8083396
OTU4884	OTU5795	0.8082852
OTU4758	OTU8538	0.8082536
OTU4665	OTU5465	0.8082271
OTU4815	OTU5465	0.8081329
OTU1945	OTU7544	0.8106419
OTU5465	OTU6195	0.8763806
OTU4436	OTU8538	0.8885321
OTU4293	OTU6759	0.8678158
OTU455	OTU7092	0.8270406
OTU6680	OTU8976	0.8263113
OTU6541	OTU8678	0.8274998
OTU2262	OTU8285	0.8239969
OTU110	OTU5475	0.8270981
OTU5653	OTU7644	0.829196
OTU3987	OTU8976	0.8183525
OTU2262	OTU6403	0.8231326
OTU3968	OTU5653	0.8279899
OTU3359	OTU7644	0.8166037
OTU2351	OTU6512	0.830802
OTU5653	OTU7471	0.8234945
OTU3227	OTU8197	0.8599066
OTU1605	OTU2086	0.8707626
OTU3524	OTU8085	0.8284478
OTU3270	OTU4436	0.8198237
OTU110	OTU2847	0.8834118
OTU4204	OTU4759	0.8204739
OTU4187	OTU4745	0.8207356
OTU5528	OTU8876	0.8263218
OTU5114	OTU7882	0.8705363
OTU4282	OTU7083	0.8217138
OTU2765	OTU4187	0.8604582
OTU2866	OTU8538	0.8219613
OTU6541	OTU8876	0.8149963
OTU5653	OTU7092	0.8237231
OTU1119	OTU6841	0.828263
OTU1945	OTU7744	0.8183908
OTU2866	OTU533	0.8191892
OTU4613	OTU8085	0.817247
OTU4923	OTU6841	0.8196929
OTU4553	OTU4759	0.8206952
OTU3899	OTU6512	0.8266044
OTU7744	OTU8804	0.8955854
OTU2283	OTU994	0.8282958
OTU6816	OTU8976	0.8185766
OTU4838	OTU7083	0.8210381
OTU4505	OTU6609	0.8641306
OTU2086	OTU3391	0.8389428
OTU1675	OTU5653	0.8257193
OTU455	OTU5455	0.8793002
OTU1605	OTU8195	0.8970631
OTU3271	OTU4505	0.8521611
OTU5974	OTU8876	0.8195316
OTU4187	OTU6866	0.8190283
OTU5765	OTU7976	0.8600006
OTU3271	OTU4695	0.8687457
OTU2183	OTU7083	0.8179331
OTU3488	OTU7882	0.8950827
OTU2296	OTU2866	0.9107491
OTU1936	OTU8919	0.8681183
OTU3910	OTU8700	0.8129007
OTU4397	OTU4812	0.8882777
OTU4762	OTU8657	0.8184668
OTU3984	OTU8657	0.8745945
OTU5429	OTU8876	0.8206617
OTU4803	OTU6841	0.8151678
OTU2283	OTU7765	0.8138863
OTU2866	OTU3536	0.8514812
OTU5576	OTU6841	0.8166811
OTU2589	OTU7440	0.8135089
OTU2141	OTU8285	0.862409
OTU2506	OTU6680	0.8129251
OTU4482	OTU6749	0.8632939
OTU2966	OTU4812	0.8999101
OTU2979	OTU4812	0.8830478
OTU4659	OTU8067	0.8090329
OTU3067	OTU5653	0.812964
OTU455	OTU673	0.8122697
OTU4838	OTU8976	0.8147396
OTU2086	OTU4132	0.9523733
OTU4659	OTU4767	0.8106694
OTU1119	OTU455	0.9497377
OTU5146	OTU7083	0.8149114
OTU4187	OTU4695	0.8924569
OTU5455	OTU8678	0.81561
OTU3984	OTU5570	0.8656908
OTU442	OTU7087	0.8098642
OTU1723	OTU5653	0.8154831
OTU4187	OTU8285	0.81749
OTU455	OTU637	0.8115174
OTU4132	OTU8235	0.8183161
OTU5465	OTU5653	0.8708916
OTU2561	OTU5653	0.8867341
OTU2442	OTU8876	0.8135294
OTU110	OTU4691	0.8085528
OTU3781	OTU455	0.9537059
OTU2715	OTU7083	0.8153914
OTU2421	OTU442	0.808786
OTU5653	OTU6578	0.8698223
OTU1723	OTU8876	0.8106806
OTU5653	OTU6307	0.8733835
OTU4553	OTU4812	0.8850177
OTU1675	OTU3806	0.8082434
OTU3781	OTU3984	0.85607
OTU360	OTU8876	0.8122886
OTU2771	OTU6841	0.8780474
OTU1723	OTU442	0.8087143
OTU2340	OTU7549	0.8555096
OTU373	OTU7882	0.8503726
OTU4884	OTU7304	0.8490612
OTU1605	OTU5576	0.8686754
OTU2771	OTU7744	0.8785623
OTU4542	OTU6609	0.8852671
OTU2759	OTU7115	0.8109751
OTU1452	OTU8876	0.8892127
OTU533	OTU8876	0.8564323
OTU2824	OTU4553	0.8240011
OTU2283	OTU533	0.8855919
OTU442	OTU4815	0.8977448
OTU3271	OTU8538	0.8557457
OTU3227	OTU6780	-0.8462695
OTU1452	OTU6841	0.8307165
OTU5475	OTU6749	0.8680805
OTU1874	OTU4923	0.861099
OTU5465	OTU6680	0.8618523
OTU1945	OTU8235	0.8404093
OTU4394	OTU6749	0.8526596
OTU2759	OTU6688	0.863012
OTU455	OTU6898	0.8812299
OTU455	OTU8804	0.8763724
OTU1936	OTU7831	0.8998169
OTU3987	OTU7083	0.8416628
OTU2283	OTU3781	0.8631441
OTU6578	OTU8881	0.8263304
OTU3135	OTU4812	0.8996905
OTU5653	OTU7831	0.8675185
OTU5195	OTU7744	0.8644658
OTU3282	OTU7544	0.8441577
OTU1508	OTU3992	0.8379532
OTU3391	OTU4387	0.8334274
OTU4436	OTU4865	0.841459
OTU533	OTU6403	0.8435779
OTU1280	OTU5465	0.8716115
OTU3271	OTU6769	0.8631663
OTU3271	OTU4204	0.8225374
OTU533	OTU6578	0.8635917
OTU455	OTU7831	0.8314332
OTU3992	OTU5195	0.8097733
OTU1508	OTU7831	0.8529557
OTU3984	OTU4884	0.8552909
OTU455	OTU8195	0.8680896
OTU6543	OTU8678	0.8284479
OTU2866	OTU5795	0.8307854
OTU4812	OTU925	0.8275795
OTU4613	OTU6749	0.8845582
OTU4394	OTU8085	0.8174792
OTU1452	OTU2086	0.8505753
OTU3271	OTU4553	0.8508944
OTU2086	OTU5576	0.8340338
OTU2340	OTU3536	0.8331653
OTU3781	OTU5465	0.9020229
OTU4695	OTU6749	0.8579856
OTU3391	OTU4553	0.8549799
OTU6307	OTU7744	0.8290982
OTU3984	OTU6880	0.8512349
OTU3173	OTU6841	0.8092683
OTU4884	OTU8235	0.8296269
OTU3984	OTU7644	0.8691469
OTU4762	OTU7644	0.8390091
OTU455	OTU8742	0.8802759
OTU1677	OTU6403	0.8967287
OTU5653	OTU73	0.8529241
OTU6880	OTU7471	0.8242821
OTU6898	OTU7440	0.8497702
OTU6512	OTU8285	0.8347807
OTU637	OTU7744	0.8642635
OTU8055	OTU8804	0.8690577
OTU5653	OTU7544	0.8510502
OTU455	OTU73	0.8150566
OTU2759	OTU3488	0.8978042
OTU5195	OTU6841	0.849918
OTU3271	OTU8285	0.8449633
OTU1508	OTU994	0.809862
OTU2141	OTU3987	0.8432613
OTU1452	OTU8657	0.8982388
OTU1119	OTU2086	0.8503396
OTU3806	OTU6680	0.9612524
OTU5570	OTU7440	0.8769456
OTU4553	OTU6749	0.8721908
OTU1280	OTU455	0.8462729
OTU1675	OTU3984	0.8818697
OTU2340	OTU8053	0.8257244
OTU4412	OTU455	0.8535052
OTU6195	OTU8678	0.8243013
OTU2753	OTU3987	0.8804276
OTU6307	OTU7083	0.8832927
OTU5455	OTU8876	0.9163747
OTU3984	OTU4838	0.8427033
OTU2877	OTU7882	0.8314893
OTU5465	OTU6816	0.8503607
OTU4132	OTU73	0.8383434
OTU4609	OTU4812	0.8833518
OTU3984	OTU4132	0.8853777
OTU2141	OTU8976	0.8100894
OTU2763	OTU3090	0.8261006
OTU2824	OTU3536	0.8367617
OTU2141	OTU7882	0.8288921
OTU5570	OTU7744	0.8726266
OTU455	OTU994	0.8088249
OTU6841	OTU8700	0.9039326
OTU3271	OTU4697	0.8150424
OTU4759	OTU7825	0.8526885
OTU2759	OTU3090	0.8654241
OTU1874	OTU2086	0.8541559
OTU6543	OTU7083	0.8310632
OTU3271	OTU4187	0.814033
OTU6841	OTU8235	0.8573347
OTU4387	OTU73	0.8413263
OTU2561	OTU455	0.8810862
OTU6403	OTU7440	0.8614503
OTU3135	OTU4436	0.8281904
OTU3135	OTU6749	0.8850473
OTU3806	OTU5429	0.8947259
OTU2283	OTU73	0.8655119
OTU3092	OTU6780	0.809394
OTU3984	OTU6543	0.8187679
OTU5114	OTU8085	0.8239417
OTU2753	OTU4387	0.8270249
OTU4759	OTU5475	0.8499156
OTU5653	OTU994	0.846729
OTU3282	OTU373	0.8325761
OTU4691	OTU4812	0.8511051
OTU2262	OTU6543	0.8166178
OTU7440	OTU8235	0.8470936
OTU1119	OTU8657	0.8849511
OTU1936	OTU3781	0.8746932
OTU1605	OTU6680	0.92871
OTU3282	OTU8285	0.8307683
OTU2866	OTU3488	0.8929653
OTU4209	OTU4812	0.8697967
OTU1508	OTU5465	0.8558996
OTU7083	OTU7644	0.8322624
OTU2283	OTU8235	0.890797
OTU7083	OTU8804	0.9071217
OTU4436	OTU8085	0.8109673
OTU4762	OTU6841	0.9273911
OTU4923	OTU7744	0.8650561
OTU6541	OTU7083	0.8283901
OTU7083	OTU8742	0.8340695
OTU4132	OTU455	0.9256105
OTU4132	OTU4923	0.9294528
OTU2536	OTU5465	0.8511532
OTU4758	OTU7115	0.8115471
OTU3488	OTU8235	0.8088504
OTU4387	OTU4762	0.8330336
OTU3992	OTU5146	0.8524829
OTU2086	OTU6403	0.8211489
OTU1936	OTU6816	0.8540592
OTU4767	OTU6749	0.8155471
OTU1874	OTU637	0.8703866
OTU1605	OTU6816	0.9230485
OTU3359	OTU5465	0.8314912
OTU4132	OTU7092	0.8249988
OTU3488	OTU5795	0.8160111
OTU4848	OTU6680	0.8344675
OTU5783	OTU7083	0.9458586
OTU3992	OTU533	0.8377819
OTU7083	OTU8055	0.8507244
OTU6880	OTU7744	0.8334728
OTU4387	OTU994	0.8250607
OTU1936	OTU533	0.8696944
OTU3488	OTU8085	0.9147686
OTU5783	OTU8881	0.8420307
OTU3984	OTU637	0.8812979
OTU4838	OTU7744	0.8618712
OTU3359	OTU6841	0.8418269
OTU5465	OTU6594	0.8203648
OTU3282	OTU7831	0.8548567
OTU1605	OTU8881	0.9200369
OTU4266	OTU4436	0.8161708
OTU2824	OTU4255	0.820337
OTU2866	OTU7304	0.868102
OTU4838	OTU7471	0.8431556
OTU1508	OTU3806	0.8332576
OTU2086	OTU2756	0.8424202
OTU5576	OTU8876	0.8571283
OTU1936	OTU8881	0.8388042
OTU1936	OTU73	0.8875058
OTU3781	OTU6841	0.8565489
OTU2715	OTU455	0.8587007
OTU3806	OTU5151	0.8931002
OTU2536	OTU3992	0.8269247
OTU5783	OTU8678	0.8296232
OTU4132	OTU530	0.9275503
OTU2086	OTU373	0.819764
OTU4387	OTU7831	0.8246173
OTU1605	OTU4762	0.8302272
OTU442	OTU5151	0.831792
OTU1936	OTU6594	0.8655471
OTU3987	OTU442	0.9321257
OTU2715	OTU4132	0.8176959
OTU7440	OTU8657	0.8379779
OTU3899	OTU4884	0.816031
OTU455	OTU7853	0.8258049
OTU2086	OTU73	0.9012609
OTU2866	OTU8235	0.8323694
OTU3173	OTU7440	0.8313594
OTU7440	OTU8678	0.8562692
OTU1319	OTU8235	0.8186291
OTU455	OTU6578	0.8218936
OTU6543	OTU7440	0.868179
OTU4838	OTU7440	0.838796
OTU2086	OTU3992	0.8648006
OTU2141	OTU6543	0.8227743
OTU3359	OTU7744	0.8326189
OTU3806	OTU5528	0.8812011
OTU2141	OTU2756	0.8149795
OTU1508	OTU455	0.8968015
OTU4188	OTU4758	0.8510682
OTU3090	OTU6780	0.8290377
OTU3781	OTU4387	0.8564202
OTU4848	OTU6594	0.8082164
OTU2759	OTU4255	0.8236642
OTU637	OTU7083	0.8388288
OTU2141	OTU4884	0.8900392
OTU4132	OTU4815	0.9131448
OTU4883	OTU7744	0.8686525
OTU6816	OTU7744	0.8377708
OTU2835	OTU6609	0.8154231
OTU2853	OTU4884	0.8148336
OTU2086	OTU2283	0.8456035
OTU2759	OTU4238	0.8377645
OTU3090	OTU6688	0.8116605
OTU6195	OTU7744	0.8462587
OTU1675	OTU7744	0.8759444
OTU4204	OTU4812	0.8507784
OTU3992	OTU7853	0.8084486
OTU7744	OTU8881	0.8343498
OTU2141	OTU4387	0.8258199
OTU2296	OTU4758	0.8343587
OTU4762	OTU6403	0.8277125
OTU637	OTU8976	0.8193026
OTU6680	OTU7744	0.8358337
OTU2561	OTU4132	0.8295853
OTU3224	OTU6749	0.8587606
OTU1874	OTU8657	0.8298208
OTU2340	OTU8700	0.8103502
OTU3987	OTU7471	0.8255075
OTU2756	OTU4387	0.8304463
OTU1675	OTU4132	0.9055448
OTU2788	OTU4682	0.834877
OTU5783	OTU8342	0.8120496
OTU3391	OTU5465	0.8208506
OTU7083	OTU8235	0.8199698
OTU3488	OTU73	0.8333162
OTU2009	OTU4767	0.8129444
OTU4848	OTU6816	0.8155713
OTU5146	OTU7440	0.8334902
OTU4187	OTU4865	0.9065868
OTU6594	OTU7744	0.8241783
OTU442	OTU5429	0.8180637
OTU2966	OTU6749	0.8529478
OTU4759	OTU8285	0.9094471
OTU3968	OTU455	0.8254155
OTU4803	OTU8804	0.8419756
OTU4387	OTU8804	0.8285507
OTU3282	OTU73	0.8341097
OTU4923	OTU7083	0.8307594
OTU442	OTU5528	0.8116098
OTU2296	OTU3536	0.837158
OTU3806	OTU5576	0.9321767
OTU3062	OTU4865	0.8628115
OTU2086	OTU3987	0.9320889
OTU7644	OTU8804	0.8332075
OTU3169	OTU4132	0.8591031
OTU2866	OTU4553	0.8342798
OTU3992	OTU442	0.9025083
OTU4848	OTU8342	0.8321433
OTU3987	OTU7440	0.8612805
OTU3806	OTU673	0.8450886
OTU4923	OTU7440	0.8787794
OTU4387	OTU4815	0.8158242
OTU442	OTU6307	0.8639044
OTU3781	OTU6578	0.9054117
OTU2759	OTU7304	0.8194699
OTU3806	OTU6816	0.9616009
OTU4188	OTU4865	0.8163208
OTU4204	OTU6749	0.8199269
OTU3354	OTU6749	0.8098306
OTU2536	OTU455	0.8639807
OTU2561	OTU7440	0.8323699
OTU3781	OTU3992	0.9057152
OTU4132	OTU6880	0.9005258
OTU6578	OTU7440	0.8456126
OTU2086	OTU6594	0.8797237
OTU6307	OTU8678	0.809202
OTU4803	OTU7083	0.8169541
OTU3488	OTU7831	0.8307485
OTU5465	OTU8342	0.8225413
OTU1605	OTU6594	0.8892066
OTU7440	OTU8881	0.8380127
OTU1936	OTU6680	0.8206389
OTU3806	OTU6543	0.8358669
OTU7744	OTU8976	0.8309158
OTU2009	OTU8285	0.8103672
OTU2442	OTU4132	0.8501422
OTU4815	OTU6841	0.8108885
OTU5195	OTU8700	0.873627
OTU4815	OTU8678	0.8603833
OTU110	OTU6042	0.8419618
OTU1936	OTU373	0.8415741
OTU4815	OTU6898	0.8315834
OTU1874	OTU3781	0.8427817
OTU2753	OTU6578	0.8699461
OTU7644	OTU8700	0.8142224
OTU3090	OTU7882	0.8185946
OTU4883	OTU8291	0.8127205
OTU2086	OTU5195	0.8253578
OTU3992	OTU6898	0.8883078
OTU3984	OTU442	0.8930879
OTU2756	OTU4132	0.881621
OTU4846	OTU6749	0.8332009
OTU3163	OTU4812	0.8355687
OTU3806	OTU4803	0.8189727
OTU4132	OTU533	0.8213198
OTU3984	OTU8055	0.8102411
OTU442	OTU7544	0.8221068
OTU3984	OTU6578	0.8874472
OTU442	OTU6543	0.896963
OTU2872	OTU4812	0.829748
OTU4132	OTU5151	0.8512875
OTU2141	OTU6578	0.8476991
OTU4803	OTU8235	0.8133483
OTU3547	OTU6749	0.8643077
OTU2866	OTU7115	0.8450905
OTU6594	OTU7440	0.8306857
OTU1936	OTU2756	0.8320375
OTU1945	OTU3987	0.8166527
OTU3806	OTU6870	0.8940258
OTU4848	OTU7440	0.8137031
OTU3968	OTU442	0.81811
OTU2283	OTU4132	0.8933113
OTU5465	OTU8235	0.8453095
OTU1936	OTU8235	0.8558579
OTU4132	OTU5528	0.8318964
OTU2506	OTU6578	0.8304025
OTU2086	OTU994	0.8953981
OTU3992	OTU8742	0.8715222
OTU442	OTU673	0.8093104
OTU110	OTU4542	0.8805468
OTU4883	OTU8700	0.8841294
OTU2589	OTU442	0.8180935
OTU3806	OTU442	0.9607861
OTU455	OTU5465	0.9162753
