"Method","GroupBasedOn","Group","Process","bin1","bin2","bin3","bin4","bin5","bin6","bin7","bin8","bin9","bin10","bin11","bin12","bin13","bin14","bin15","bin16","bin17","bin18","bin19","bin20","bin21","bin22","bin23","bin24","bin25","bin26","bin27","bin28","bin29","bin30","bin31","bin32","bin33","bin34","bin35","bin36","bin37","bin38","bin39","bin40","bin41","bin42","bin43","bin44","bin45","bin46","bin47","bin48","bin49","bin50","bin51","bin52","bin53","bin54","bin55","bin56","bin57","bin58","bin59","bin60","bin61","bin62","bin63","bin64","bin65","bin66","bin67","bin68","bin69","bin70","bin71","bin72","bin73","bin74","bin75","bin76","bin77","bin78","bin79","bin80","bin81","bin82","bin83","bin84","bin85","bin86","bin87","bin88","bin89","bin90","bin91","bin92","bin93","bin94","bin95","bin96","bin97","bin98","bin99","bin100","bin101","bin102","bin103","bin104","bin105","bin106","bin107","bin108","bin109","bin110","bin111","bin112","bin113","bin114","bin115","bin116","bin117","bin118","bin119","bin120","bin121","bin122","bin123","bin124","bin125","bin126","bin127","bin128","bin129","bin130","bin131","bin132","bin133","bin134"
"CbMPDiCbraya","Group","T05M_vs_T12C","HD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CbMPDiCbraya","Group","T05M_vs_T12C","DR",1.18055184281283e-07,2.82725248352495e-06,0,8.74836064771525e-05,2.07282938675398e-05,2.18361257802766e-06,5.71529760336979e-06,0,2.93897504331009e-05,0,4.57412786536547e-05,1.29788964662856e-06,0,0,0,0,1.89138360839438e-05,5.29039320718471e-05,3.36164457569844e-06,0,0,0,2.23616079424894e-05,9.23288136825033e-06,2.52927810456138e-06,5.01116737152735e-06,4.16714408165972e-05,6.4902872961867e-07,0.000171560462485077,0.00250853219129336,0.00163301308189082,0,0,1.84310575135564e-05,0,0,4.1226539063725e-06,6.94565283884745e-06,1.89628132013893e-05,2.10934287040059e-06,0,4.12571182847495e-07,2.22580591613304e-06,2.96694557455254e-05,0.00142390487854695,0.000155372766227241,4.8070047780153e-05,1.71054465178372e-05,6.09003825025782e-05,0,6.26161465943368e-06,0.000112584294861923,2.36057611906931e-06,1.33614387970525e-05,0.000544278533635556,7.25635206281526e-06,0,1.04975203572823e-05,0.000116068631371018,1.41407034427819e-06,0.00094215761239161,6.88690644318292e-05,0.000277966257561923,9.16615872898904e-06,4.72785654454349e-07,0.000120017061782115,9.39230684485527e-07,1.59382822052059e-06,4.70805200002094e-06,4.06809305687739e-06,1.76648080027327e-07,3.94680706008609e-06,1.34971067169761e-05,9.8364420026905e-06,7.2326384942887e-05,4.4083634124587e-05,0.000177440430829146,8.25461099259136e-06,6.07140533200954e-06,5.71876736595e-06,3.82519056723641e-05,4.43580734157763e-06,4.13749451147108e-05,0.000431176089899935,0,1.88837387662142e-05,0.000176382911101436,4.11423393042212e-07,0,0,3.11342714389915e-06,0,0,0,0,0,0,1.46903474840038e-05,4.60049356694923e-05,9.67755686333036e-06,0.00536925239656359,0.00328647478562621,1.71984579366294e-05,1.17667143759648e-06,0.000108994645824504,0,0,0.000456708156250115,0.000210705816136984,1.70316498822219e-06,1.23943086282219e-06,0,3.47610811533888e-06,9.38001513677011e-07,1.3236165245083e-05,2.47390002771096e-06,4.74474639831304e-05,4.77533249683325e-06,6.10453661469018e-05,5.95713292261784e-05,1.64996230907328e-06,9.91759897358507e-06,9.1917384744314e-06,2.35177028690762e-07,2.81670177862663e-05,2.37001473402911e-06,1.90216118478517e-05,7.58323275699475e-06,0,2.76989956430331e-05,4.75350954097067e-05,3.43753203062308e-05,3.45258474282087e-05,3.59247603611239e-06
"CbMPDiCbraya","Group","T05M_vs_T12M","HeS",2.41762134546346e-06,0,0,0,0,0,0,0,0,0,0,7.67672738353109e-06,2.71908439519389e-06,0,5.49355379227445e-06,1.94620067710099e-06,0,0,4.11906680262977e-07,0,0,1.81867831294454e-05,1.31803614834975e-05,8.22213869573389e-07,0,6.08387117176373e-05,0,1.6562488910386e-06,0,0,0,0,0,0.00057032540875704,0,0,0,0,0,0,0,0,0,0,0,0,0,2.87021651356976e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77114577335108e-06,0,0,0,0,0,0,2.64356623998803e-05,9.63262414100079e-06,0,0,7.04088398675576e-06,2.30079922499395e-06,3.03400808537045e-05,0,0,1.43068402969898e-06,0,2.66223587808041e-06,0.000281112367977825,5.06544965864809e-06,6.43959446177474e-07,0,0,0,0,0,0,0,3.51294805884651e-07,0,0,0,0,0,0,0,0,8.2546848806152e-07,0,0,0.000189469041075441,1.60965827255956e-06,0,5.90179414542021e-07,0,0,0,8.23705138820422e-06,0,0,0,0,0,4.11261515322429e-07,2.29876927429622e-06,0,0,0,0,0,1.46931721133132e-05,0,2.28748310902974e-05,0,0,0,0,0,0.000112946356657441,0,0,0
"CbMPDiCbraya","Group","T05M_vs_T12M","HoS",8.24647594656454e-07,1.29896049601035e-06,0.00214024751675796,8.47266960474223e-05,1.63963689394838e-05,2.66702535771326e-06,1.3547740444839e-06,8.51327852657329e-06,4.58655458130894e-05,0.00354547771123961,0.000965939206064665,1.06518680518267e-06,0.000122313577127458,0,3.53579519613471e-07,9.44153330500873e-07,0.000150242655493387,4.21745008371201e-05,8.28776281412081e-07,0.000319776514472136,0.000322225813587364,3.12650061160538e-06,0,5.16837390583939e-05,0.00051170372296772,0,0.0353816274487472,4.81410566313295e-05,0,0,0.00633592059597046,8.75565446612387e-06,0.000155844775460263,0,0,0,8.29859874825322e-07,0,0.000919455878645663,0.00145753053241827,0.134167044612673,1.1762539911863e-07,0.000680846084413897,1.76454841313244e-07,0.00841754919750424,4.18039591276371e-06,6.49289323322473e-07,0,0.00253349766863319,0.0544759751630611,0.00398617864794971,0.0180701178722915,1.00920230354079e-06,0,0,0.000141953232488558,0.014618724233125,8.00645872721582e-05,4.36269452511815e-06,8.97347861362039e-06,0,0.00039750760490944,0,0,5.96160036358462e-06,0,0.000668060771750907,2.59394941346865e-06,1.09589177383234e-05,0.000119878269319862,5.13879226854879e-06,4.07164395659266e-06,2.24230041924012e-06,7.75165096418548e-05,1.40191274264145e-05,0.000210522762447158,0.000740383636391179,1.83421513786651e-06,0.000713181924442087,1.29223826717831e-05,0,0,1.1704176517691e-07,0,0.0130927242536724,0,0.000123803970303452,6.78241070275352e-06,3.03551092337051e-05,0.000842610513597949,9.38085068810745e-06,4.93812336561676e-05,0,0,4.54894910206286e-05,0.00982874851868179,2.6698578483338e-05,0.000268114011718565,0,0,0,0,0,3.53223755474968e-07,0.0324296651426868,3.15148200634058e-05,0.000970161598445345,0.00164735170868496,3.8734411248212e-05,6.7549818563318e-06,3.13316170271617e-06,6.1162766696703e-05,2.37495128684109e-07,2.95429527561865e-06,3.74762897627811e-06,2.55646995620264e-05,9.14844959277917e-05,1.0678035540471e-05,4.34770089454017e-05,0.000327434432940841,7.08793460057994e-07,3.24619564795501e-06,6.7345822469158e-06,8.59389706633235e-06,3.36916767831152e-06,2.7704614278738e-05,0.00111050423236478,1.71891469389038e-06,1.95463290780531e-06,3.20173521430674e-05,0,0.000352240527026446,0.000115663923444008,5.7472690677402e-05
"CbMPDiCbraya","Group","T05M_vs_T12M","DL",0.000154278736905374,0.000184148855314809,0.000787071661553917,0.000547950670437485,0.000544225868552834,0.000216395763868336,0.00012936822363041,0,0.000494316108732756,0,0.000461499797816866,0.000153326894501685,0.000263242396187032,0,5.09766087389252e-05,0.000117132739073955,0.000950655032162884,0.000625808170694856,0.000191421229690296,0.000771863974293956,2.07202188056172e-05,0.00040100062392506,0.000782730296705121,0.000535699558580309,7.00237010970654e-05,0.00062437056319448,0.0896428579960522,0.000651313235945486,0.00566136688598431,0.0190764305382285,0.0122328561317072,1.26332175448978e-05,0.000390087446620337,0.000751530069848298,0.000952248718818993,0.00621048377594138,0.000150642428262344,0.000274578482636347,0.000247279029218946,4.06369577356985e-05,0.102000971295145,0.000180114432402386,0.000289295397041433,0.000485954657008724,0.00082319458821267,0.00143677982744578,0.000290254170622453,0.00103098913444795,0.000204414036690895,0.0685686566040674,0.00689821913994919,0.00270233427746329,9.1619729069257e-05,0.000528957834766858,0.0019176751659676,0.000538541177923196,0,0.000220486883203,0.000767926795612919,8.25568900909965e-05,0.00107470832710801,7.99904691042569e-05,0.00983111314329136,0.000100649809263292,0.000375107357478029,0.00100753860014261,7.27213996285779e-05,0.000190050656649355,0.000207476168769278,0.000224017081335891,0.000100537737753477,0.000138794587866097,0.000204553240507359,0.000308073895474793,0.000561693245870041,0.000369436070014962,0.000490424756864274,0.000303068723418729,3.92533280888718e-05,0.000184642721869104,0.000473940974202772,0.000275017122881242,0.000369753610278405,0.00168695938616349,0.098615604159943,0.00328653002225452,0.00309367353654778,8.13473318477887e-06,0.010753998812252,1.51009910535171e-05,0.000199204816993579,5.93018669309352e-05,0.000351988383625883,0.00162518818089868,0.00193705829570134,0.104799782597932,6.45124148587583e-07,0.00711285179033505,0.0021143590959403,0.000177220467537988,0.00747255125583384,0.00543053307393114,0.000195393525892429,0.000295987367165938,0.0010548691249228,6.27067459989585e-06,5.53449454638205e-05,0.00200093359148798,0.00125624926576801,0.000331262381282653,8.90417177191753e-05,8.46024782927375e-05,0.000207765125254815,0.000185983487188274,0.000312244458788117,0.000272316903286363,0.000672077389127503,0.000195408633972894,0.000442451068470258,0.000323266989853558,0.000136328076041756,0.000108489613800935,0.000157326297865339,7.53903632375253e-05,0.00044620923987606,9.47362352596956e-06,7.37349739936971e-05,0.000357843814584475,0.000102369896999592,0.000529368319878826,0.00159820109294242,0.000430554189870518,0.000577450144917153,0.000322307866610925
"CbMPDiCbraya","Group","T05M_vs_T12M","HD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CbMPDiCbraya","Group","T05M_vs_T12M","DR",1.76648573078781e-07,1.8939718267998e-06,7.68615844343878e-06,2.96547625213397e-05,2.31389857587518e-06,5.88706259124947e-08,4.55449418460136e-06,0.000130439286024745,2.0286603117402e-06,0,9.64808631281521e-05,1.79554698610438e-07,0.000117120489066934,0,0,0,0.000915093101118331,1.77803967704984e-05,2.0099603780074e-06,0.00173329235957278,0.000192037790106308,2.08335983695354e-05,8.24671180002563e-05,5.47775454602607e-06,2.12120725427952e-06,1.15534371435936e-05,0.000745421861505818,3.51290526158931e-05,0.000357164538133284,0.00308901049364983,0.000845155401546452,7.2532028509975e-05,1.27634309603198e-05,0.00074801392157277,0.000120868458565275,7.93007704536195e-05,0.000154115828323823,7.20529025119889e-06,1.56546206584439e-05,1.51162170963009e-05,0,1.00331760942002e-06,0,1.82971332543413e-05,0.000230697826515501,1.58527447026388e-06,0.000173549221240929,1.80928868303411e-05,9.57734982662439e-06,0,0,1.9778423637039e-05,8.04231625216703e-06,5.80453517607754e-06,0.000522740688708728,6.32779061854104e-06,0,1.59232691568448e-05,0.000184779297109357,4.20035077781389e-06,0.00129949801845905,4.34342525951999e-05,0.00179721687676869,0.000645117190736759,2.65315381557932e-06,0.000184423679617995,6.66675745155767e-06,6.485780843929e-07,3.13050658177213e-06,4.75076737137679e-05,5.86276441067492e-08,6.2787774498034e-06,4.31159772989712e-06,0,8.52388006906104e-05,7.54369532131481e-05,4.78660138880589e-05,1.48690065331964e-06,3.85460582842777e-06,3.61241372773945e-06,5.94719033023986e-06,7.065376851713e-07,2.72935967417432e-05,0.00022262312212964,0.000291984729073206,2.19360554797654e-05,0.000113351983075089,6.47164776389506e-06,0.000258145140134205,1.30071791573733e-05,0.000406718326860538,0.000149672859115009,3.28944366447481e-05,0.00212324715256483,2.51070871226989e-05,0,2.01398741033251e-05,0,2.41125247803689e-05,2.3620928209318e-06,0.00627489586449097,0.00454881973453603,1.0772868788471e-05,2.55170230785891e-05,0,0.000208048445448517,7.07302479304026e-06,0.000311713833628337,0.000334518814774343,1.17686077955065e-06,1.47659288552104e-06,9.1100779460306e-05,5.02594226026383e-06,5.92170259630366e-07,3.00359616460891e-06,1.41866623085741e-06,2.94561620039775e-05,3.83487728659788e-06,2.57743046995765e-05,2.09415760981537e-05,2.66820232579834e-06,3.31031377643135e-06,2.77783265448676e-06,1.17833568050759e-07,1.08546245910301e-05,6.68063093523246e-06,3.29094932704273e-05,7.76687855345058e-07,4.40410248171735e-05,3.30239541692751e-06,1.29368051818873e-05,1.13299744327217e-05,8.92427226951754e-06,1.61544403309428e-05
"CbMPDiCbraya","Group","T05M_vs_T21C","HeS",0,0,0,0,0,0,0,0.0155605615883298,0,0,0,0,5.64247019511462e-06,0.0203693787519217,0,0,0.00678308281728418,1.65273645936629e-06,0,0,0,0,7.55171444902939e-05,2.9798162348405e-05,4.97416430665892e-06,0.00011733184236993,0,0,0,4.96683998691008e-05,0.000841513939326807,0,0,0.000459747016532581,0,0,0.000754820421196017,0,2.63143469015483e-05,0,0,0,0,0,0,0,0,5.44499513903332e-05,0,0,0,0,0,0,0,0,0,1.24289888587858e-06,0,0,0,6.17541394679217e-06,0.00134512246394193,0,0,0,1.2121408707412e-05,0,1.87854421517659e-06,0,0,0,2.96348980559507e-07,4.23523466763422e-06,2.603719921309e-05,4.08335844780098e-06,0,2.42387540725568e-06,2.67874954173216e-05,0,4.35077533474114e-05,2.56647787679848e-05,1.93299917189451e-06,0,0,0,0.000189785613767831,0.000111294117647059,0,0,1.40135200079069e-05,0.00365772697223301,0.0040247393067633,5.34742617623511e-05,0.000111910752244996,0,0,5.85592298192579e-06,0,0,0,0,7.81168639361672e-05,0,0,6.97649222552327e-05,0.000211645139121314,0,0,0,2.53753957164553e-06,5.75955616154967e-05,5.02852893663433e-05,0,1.35708341531139e-06,6.16892272983644e-06,0,0,3.57704964944913e-06,1.94662513492509e-06,0,0,0,0,8.69790913020722e-06,0,0,0,0.000483577703438024,0,7.50853028915485e-05,6.7148352761873e-06,0,0
"CbMPDiCbraya","Group","T05M_vs_T21C","HoS",0,0,0.00178360631906351,3.05059732791223e-05,3.06231224353819e-05,0,2.24498147522688e-06,0,2.32331667921606e-05,0.0021582944922855,2.09475603465177e-05,3.52162276376955e-06,1.31543548875346e-05,0.044404459929999,0,0,0,3.69978736861767e-05,5.89119987575656e-07,0.0289984184729777,0,0,0,2.70107588090885e-06,0.00027564663592441,0,0.010226733121829,0.000235863384610542,0.000746176360386966,0,2.84102732188653e-05,0,0,0,0,0,0,0,0.000387667243455495,0.00080303008444277,0.079773169093811,0,8.34899978272242e-05,3.06536718306855e-06,0.00364848386258547,2.5605598531014e-05,0.000110967979425769,0,0.00160385610836028,0.0682583645628716,0.00600462120908726,0.00103148392058245,0,0,4.67652331955979e-06,0.000111181818595228,0.0104071735418752,0.000124385613395818,4.79663064663706e-05,8.22916744621193e-07,8.75002355466726e-07,9.48753592626963e-05,0,0.00373231848944652,3.82054904862206e-06,0,9.03850460656951e-06,1.23252189361352e-06,3.03360320923376e-05,0,0,1.17660972237772e-07,9.20025896829895e-06,2.16112164006299e-05,1.06253098970591e-05,9.15878928434339e-05,0.000515278130510259,2.94994230398955e-06,0.00033683088338818,1.58621491185426e-06,1.9258707651852e-05,1.17744607376406e-06,8.86899334192605e-07,0,0.000196041615094267,0,0.00163911533015719,0,0.00646061241919417,0.000290452902885122,1.99482980613415e-05,0.00521032599101109,0.00400717574618936,0,0,0.0433882207886306,0,0.000199382754562849,0,1.59335945859226e-06,0,0,5.22419658736384e-06,2.11178145861846e-06,0.0242692872809139,4.85996186286998e-05,0,0.00112282716846578,2.18203861348012e-05,2.51725806840726e-05,3.36863122275759e-06,0.000333206490084517,0,1.59145565143585e-06,6.67813938713087e-06,0,4.23643266844243e-05,2.85622845692247e-05,5.26333077448068e-05,0.000106130711618846,0,0,1.99987926870548e-05,1.13299981992942e-05,2.93337931232012e-07,0,0.00139944755316468,5.92381834726603e-06,0.00028826189186659,9.78697105041961e-06,0,6.06040832341995e-05,9.90916621080779e-06,1.35453668473007e-06
"CbMPDiCbraya","Group","T05M_vs_T21C","DL",7.59938704228347e-05,8.44577863494947e-05,0.00048694778870875,0.000314491986857866,0.000263523842543349,0.000130121757012519,0.000158232360161459,0.00796372633161453,0.000209675513819127,0.000423843517321907,0.0012233856498707,8.94651836366505e-05,0.00116456658795274,0.00402321866465284,2.71432040285223e-05,2.12561747836359e-05,0.00617850085558458,0.000331472988701658,0.000132321011311542,0.00071612209454199,0.0408276557150837,0.00129221286040583,0.000652291974003183,0.000334750664909879,9.3124534215695e-05,0.000319173799477884,0.0680809119884223,0.000885374614877355,0.00314396415899684,0.0119724104474216,0.0101833007231408,0.0170611329671532,0.00442110590373698,0.00340031390436603,0.00251755148340614,0.00683794176192154,0.00227559586520295,0.000176184590336566,0.000349447130426179,0.000351254297284013,0.0789764827436271,0.000129694059409002,0.000760194412434309,0.000299544424635908,0.00126630224382061,0.000698110387855982,0.00041642741341046,0.000682377656498276,0.000459198581834874,0.0286914352505482,0.00152280951915642,0.00135031815837631,0.00011511028959029,0.000334164303032433,0.00139230183850009,0.000379773265129051,0,0.000130010137275041,0.000855477171650473,0.000168529748863838,0.00141140749639413,0.000275855686281017,0.0063098506609106,0.00326852900383589,0.000238890598642086,0.000648200339888125,0.00067282399340619,0.000106284799049779,0.000101032823895895,0.000425998374587523,3.64876895335326e-05,0.000118886628184254,9.00351349006521e-05,0.000152855150467221,0.000314250306170802,0.000511206283132393,0.000231569419567783,0.000191554183312371,7.78668032518406e-05,0.000103276132653499,0.000364389305852027,0.000150090401489284,0.000224974621615958,0.000687701428138075,0.0698222841671138,0.00240536023260131,0.0010544077738953,0.000983061837308144,0.00219561136312789,0.00192108260450283,0.00210769602408688,0.0267222668094699,0.0234582783750522,0.0276618005549211,0.00406551515461299,0.0102760217179472,0.00717603864335539,0.00189539170130937,0.000590129479043078,9.88110905941771e-05,0.00411477383315467,0.00496226786926136,0.000173740752639439,0.00213540802001317,0.00720930915337255,0.0040632234704413,0.000730689899119662,0.00137347797887482,0.00122530186335754,0.000219157258039185,6.51578763577307e-05,0.0163962006346071,0.0001066890924691,0.000119906440899295,0.000185335863311357,0.000151065857485042,0.000546358365331539,0.000190979287315014,0.000245347390880036,0.000182341645691203,6.75442066064915e-05,0.000241756015862674,3.93067290888319e-05,4.28749175013187e-05,0.000219227979593162,0.00068455598365335,5.40148184121059e-05,0.000144981115434491,0.0052190225397673,0.000316981856973456,0.00087663426330313,0.000319024878137441,0.000307904146865341,0.000782332975647364
"CbMPDiCbraya","Group","T05M_vs_T21C","HD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CbMPDiCbraya","Group","T05M_vs_T21C","DR",1.88815321772236e-06,2.95026441448983e-06,8.13351082811954e-06,6.94137604649212e-05,1.64659027143661e-05,9.45491992883807e-07,5.65635539686608e-06,0,3.53768921067848e-05,8.85648676689561e-06,0.000132932179882614,2.95324663081615e-07,0,0,0,0,0,4.56710558561564e-05,1.71026677351279e-06,0,0,0,1.96354539355735e-05,2.38539896525978e-05,6.81205205489901e-06,6.37721986120797e-06,6.65263673319707e-05,3.17842561760527e-06,0.000285993642461367,0.00202394391696516,0.00152045739172932,0,0,7.91296085376913e-06,0,6.9776423624309e-05,0,1.27313106585459e-05,2.30905516724522e-05,3.47084652673299e-05,0,1.77242617870639e-07,2.5118142848915e-05,2.69956936885907e-05,0.00142896103006937,0.000113173912570144,4.67538728974128e-05,1.06470506976817e-05,5.88126639768479e-05,0,5.45032944824918e-06,0.000154250007023374,6.47612631470431e-07,1.1791953763316e-05,0.000413296881802449,5.60587749984022e-06,0,1.15022331934123e-05,0.000102076432474704,5.8979089977614e-07,0.000634734667356769,5.14326286712889e-05,0.000402892199170803,3.8666588079751e-06,4.10971614547681e-07,0.000100488387582293,2.7095258094498e-06,5.86937127294924e-08,2.8220629428802e-06,7.12380699478892e-06,1.76573616598879e-07,2.59072679922206e-06,7.95548184418477e-06,5.59556322401449e-06,0.000140030631402618,3.67760793400475e-05,6.09911851858378e-05,2.53218990427708e-06,9.49931523985914e-06,8.5539168981251e-06,2.51195597454031e-05,1.35762659619132e-06,2.96276975422719e-05,0.000323007029047749,0,2.16848735590687e-06,3.64998697971472e-05,1.75958789843283e-07,0,0,2.59030621562871e-06,0,0,0,0,0,0,6.44371585986094e-06,8.43007466790519e-05,5.84489067078526e-06,0.00554438441440641,0.00255669864056203,1.08976538907774e-05,1.17867777287708e-07,0,0,1.34617472831679e-06,0.000347188261014912,0.00021172568875507,2.7067921983939e-06,8.8610697044611e-07,0,1.124785286153e-06,1.7594908234673e-07,5.11106887584513e-06,1.06061844858925e-06,1.83107384991808e-05,4.13098795205248e-07,2.91351695603334e-05,6.73016399820515e-05,3.29923923726975e-06,1.06632146797451e-06,6.82995640508196e-06,1.76485426344995e-07,2.82335826094937e-05,0,1.85395145700391e-05,6.11332263459816e-06,0,1.56685663894389e-05,3.67102381538932e-05,3.30550526102653e-05,3.16366927545822e-05,5.27657948564857e-07
"CbMPDiCbraya","Group","T05M_vs_T21M","HeS",3.52252324073252e-07,0,0,0,0,0,0,9.6387503156963e-06,0,0,0,1.69875403882303e-05,4.97060035166777e-06,0,4.86205737263091e-06,0,0.000138023458086095,0,0,3.08407226550345e-06,0,1.5566115016738e-05,5.46183055336274e-06,4.07058738834499e-06,0,0.000118785276177079,0,0,0,0,0,0,0,0.000322498698496986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.71431265321516e-07,0,0,0,0,0,0,0,0,0,2.25581524494087e-06,4.26457480216036e-05,1.31441903283205e-05,4.57263072325691e-05,0,1.13193122247469e-05,0,5.90467252859688e-05,0,0,1.02158578569757e-05,5.35749908346433e-06,7.54378000769524e-06,0.000226257684118158,2.93509836405215e-05,0,0,0,0,0,0,0,0,0,0.000133259067605769,0,0,0.000164458445291777,0,0,0,0,4.33339425568034e-05,0,0,0.000182878066927084,2.76841640794513e-06,0,0,0,0,0,9.05014185397536e-06,0,0,0,0,2.55301353853931e-06,0,2.88064406213131e-05,7.12890409685626e-07,0,0,2.4789688718172e-06,8.62703983657234e-06,3.91269883391774e-05,0,4.180924772071e-05,0,0,0,0,0,0.000219871387919723,0,0,0
"CbMPDiCbraya","Group","T05M_vs_T21M","HoS",0,6.24394256048974e-06,0.00262874680674985,0.000104625358379603,5.86024497452322e-05,0,0,2.72116208994842e-06,2.02955300076206e-05,0.00373015124781609,0.00138263081367104,9.43229612201985e-07,0.00027899128877585,0,1.00526153047214e-06,7.04705655651846e-06,1.3641759277777e-05,6.62006941704091e-05,0,8.09302479527331e-05,0.000375070568974368,2.42190020806844e-06,2.3676301612376e-06,3.10176317839442e-05,0.000474319056582287,0,0.0245839033712428,2.16346565518384e-05,4.75001859608825e-05,0,0.00522432911122552,4.2684678009998e-05,0,0,0,0,0,0,0.000726211615474715,0.0017399341471537,0.112400165359691,4.72255472197072e-07,0.00090919963728768,0,0.0109695434731556,9.06803510788206e-06,9.51912996638772e-06,0,0.00276839260030038,0.0168096858445076,0.00530557282707917,0.00353526967171023,1.83546218621532e-06,2.92777046607623e-06,0,0.000103002539928514,0.0167854658722886,5.74725826079139e-05,1.5273074874956e-06,3.06273374465274e-06,2.93874950647445e-06,0.000535644551903205,0,0,8.22573614631313e-07,0,0.000590932839983172,0.00017255434163501,2.42273570247964e-05,0.000123019569907533,2.62194792413756e-06,7.62918032924309e-07,4.71464617632381e-07,0.000118686023177755,4.37663884108025e-05,0.000261686533528179,0.0008693048120282,0,0.000827011098819961,9.24865295409982e-06,0,0,0,0,0.0192217443273655,0,0.000941712493800414,2.13343971602327e-05,0,0.00115256902830321,0,3.14084168318573e-05,0,0,0.000127316182185712,0.0155878720999951,1.88090570515588e-05,0.000696100800268774,0,1.65931825724174e-06,0,0,2.61209829368192e-06,0,0.0437945316388917,4.34495287300281e-05,0.00100206894113427,0.00263587804810114,2.13402799615681e-06,2.41941546282964e-05,1.12472187344508e-06,1.97403063457829e-05,3.73467105666101e-06,0,2.23758368477579e-06,2.08152337698617e-05,0.000202813978604113,9.26042361098428e-06,3.09711285318265e-05,0.000447835832563909,0,3.56736750649561e-06,3.60561259207503e-06,8.50123766406549e-06,1.75593820794528e-07,5.54160563469783e-05,0.0012206419692893,0,1.30042020033379e-06,8.52207596711368e-06,0,0.000436254365839915,0.000117995152692195,8.94183625386847e-05
