OTUID	T05C01	T05C02	T05C03	T05C04	T05C05	T05C06	T05C07	T05C08	T05C09	T05C10	T05C11	T05C12	T05C13	T05C14	T05C15	T05C16	T05C17	T05C18	T05C19	T05C20	T12C01	T12C02	T12C03	T12C04	T12C05	T12C06	T12C07	T12C08	T12C09	T12C10	T12C11	T12C12	T12C13	T12C14	T12C15	T12C16	T12C17	T12C18	T12C19	T12C20	T21C01	T21C02	T21C03	T21C04	T21C05	T21C06	T21C07	T21C08	T21C09	T21C10	T21C11	T21C12	T21C13	T21C14	T21C15	T21C16	T21C17	T21C18	T21C19	T21C20	T30C01	T30C02	T30C03	T30C04	T30C05	T30C06	T30C07	T30C08	T30C09	T30C10	T30C11	T30C12	T30C13	T30C14	T30C15	T30C16	T30C17	T30C18	T30C19	T30C20
OTU5570	11	9	24	6	20	15	27	16	31	39	20	27	22	21	22	12	36	4	15	7	3	0	13	13	13	15	12	15	3	1	8	12	10	13	3	20	10	16	11	0	8	12	6	7	14	6	17	24	14	8	9	8	3	26	7	4	1	1	0	2	12	6	2	12	2	4	17	11	5	4	3	10	7	5	4	5	14	5	19	8
OTU5576	0	5	1	2	6	2	7	1	4	12	1	3	2	3	3	1	2	1	3	0	0	0	1	5	7	3	1	3	1	1	1	3	3	3	6	3	4	6	5	0	3	3	4	1	7	3	3	5	2	5	2	2	1	2	2	1	0	0	0	0	2	1	0	4	2	2	2	5	2	3	1	2	1	2	0	0	3	4	1	5
OTU5599	1	0	0	0	0	0	0	0	2	1	2	0	0	0	0	1	1	0	0	0	0	0	1	1	0	0	1	1	1	1	0	1	1	1	2	1	0	2	1	0	1	1	0	0	2	0	0	1	0	0	3	3	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	1	1	0	1	1	2	0	0	2	0
OTU56	0	0	0	0	0	0	1	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
OTU5604	1	0	1	1	1	1	2	0	1	2	2	0	2	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	4	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0
OTU5609	0	0	0	0	0	1	5	2	2	0	1	0	0	0	0	0	2	1	0	1	1	0	1	3	3	1	1	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	0	3	1	2	0	0	0	2	2	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1
OTU5615	0	2	1	0	0	1	2	0	0	2	1	1	1	0	0	0	2	1	0	1	0	0	0	0	2	0	0	3	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	2	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	2	0	0	2	0	4	2
OTU5621	0	2	1	0	2	0	0	0	0	2	0	0	0	1	1	0	0	1	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0
OTU5627	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0
OTU5629	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0
OTU5633	0	0	0	0	0	0	1	1	0	1	0	1	0	2	0	0	1	0	1	0	0	0	0	0	0	2	0	3	2	1	0	1	0	1	1	3	1	1	1	0	5	2	1	0	3	0	0	0	4	2	1	0	0	4	1	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	2	1	0	1	1	1	1	0	0	2
OTU5638	1	1	1	1	3	0	2	0	3	6	1	1	2	1	0	2	4	0	3	0	1	0	7	0	9	5	2	5	4	0	1	2	5	6	2	1	2	4	2	1	4	3	4	4	3	1	3	9	2	8	0	3	1	5	5	3	1	0	0	0	3	0	1	6	0	0	5	6	0	2	2	1	1	1	2	0	0	6	1	2
OTU5639	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
OTU5649	0	2	5	0	4	4	5	0	5	7	3	5	3	5	5	2	3	0	6	4	8	4	7	9	27	16	16	14	8	2	9	7	9	10	13	6	3	15	9	4	7	7	1	9	8	8	7	7	14	12	11	6	7	24	7	1	7	2	4	2	11	5	2	7	2	5	7	11	1	7	2	1	3	1	2	3	7	13	6	8
OTU5653	25	58	39	7	53	26	87	38	91	76	31	31	45	70	35	43	44	16	69	20	2	1	31	28	60	58	47	51	12	12	28	38	40	38	43	58	15	45	37	3	48	41	20	28	48	17	33	49	46	40	12	48	16	66	42	7	6	5	1	0	50	31	19	56	9	22	27	48	15	20	24	27	21	40	15	16	49	52	75	32
OTU5661	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	1	1	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU5676	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OTU5682	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU5684	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU569	0	0	0	0	0	2	0	1	0	0	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	2	1	0	0	1	0	0	1	1	0	0	1	0	2	1	2	2	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	2	1	0	0	0	0	0	0	0	0	0	2	0
OTU5694	0	0	0	0	0	0	0	0	0	0	1	1	0	2	1	0	0	0	0	0	0	1	2	2	0	1	1	0	0	0	2	1	1	0	0	1	0	2	0	1	0	1	0	2	1	0	0	0	0	0	2	1	0	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
OTU5695	1	1	1	0	0	1	1	0	1	2	3	0	0	0	0	1	1	0	0	1	0	0	4	0	3	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	2	0	0	2	1	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	2	2
OTU570	0	0	0	0	0	1	1	0	0	0	2	0	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	0	0	1	1	0	1	0	0	1	0	1	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
OTU5704	1	1	0	1	1	0	5	1	3	1	0	1	0	0	3	0	1	0	0	0	1	0	3	0	0	2	1	1	1	0	0	1	0	0	1	1	0	3	1	0	1	2	0	0	2	0	1	0	2	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	1	2	0	0	1	1	1	0
OTU5709	0	0	0	0	2	1	0	2	4	2	0	1	0	2	2	2	5	0	2	0	0	0	5	2	8	4	5	1	0	0	1	2	1	0	2	5	2	6	2	1	2	1	2	2	3	2	3	5	3	5	2	0	3	6	1	1	0	0	0	0	2	0	3	2	0	0	2	2	0	1	0	2	0	2	1	0	3	5	4	1
OTU5710	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	1	0	1	0	0	0	4	1	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	2	3	0	0	0	0	0	2	0	0	0	5	0	0	0	0	0	0	1	0	1	1	0	0
OTU5718	0	0	2	0	0	1	0	0	2	0	0	0	0	0	0	0	1	0	2	0	0	0	1	0	1	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0
OTU5720	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU5722	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0
OTU5732	0	0	1	0	5	1	2	1	1	2	0	6	2	6	1	2	2	0	2	0	0	0	4	1	0	3	4	4	0	0	2	4	0	1	0	2	1	5	1	1	1	1	1	1	0	0	1	2	2	0	1	2	0	5	2	0	0	0	0	1	1	0	0	3	0	0	1	3	0	0	0	0	1	1	0	0	0	0	0	0
OTU5733	0	0	0	0	0	0	2	0	2	1	0	1	1	0	0	0	2	0	1	0	0	0	3	1	5	1	0	3	2	0	1	2	3	1	2	0	1	2	0	0	3	3	0	1	2	0	2	0	2	5	0	3	3	3	0	1	1	0	0	0	2	0	0	4	1	0	2	2	1	0	0	2	0	5	1	0	3	2	2	1
OTU5734	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU5735	0	1	1	1	3	0	1	1	3	5	1	3	1	2	1	2	1	0	0	0	2	1	0	0	6	1	6	4	4	2	2	2	4	2	2	3	2	2	2	1	5	4	4	1	2	1	5	3	9	0	2	4	6	2	3	1	5	1	0	0	2	3	3	5	2	2	1	5	2	3	2	3	2	3	0	1	3	5	3	0
OTU574	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
OTU5744	1	0	1	0	3	0	4	0	0	3	1	2	1	2	0	1	3	1	0	0	3	3	2	3	1	0	2	5	0	0	0	3	4	2	1	2	0	0	3	2	3	4	2	0	3	2	0	3	3	4	3	0	3	5	1	0	1	1	1	1	0	0	1	0	1	2	0	0	0	0	1	1	0	2	0	0	2	6	6	1
OTU5750	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU5756	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
OTU5762	0	0	1	0	0	0	0	2	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0
OTU5763	0	7	0	0	3	1	1	3	0	2	0	0	1	1	1	0	0	0	0	0	2	0	1	1	0	0	1	0	0	2	0	0	0	0	0	0	2	0	1	2	0	0	0	0	0	2	0	0	0	0	1	0	11	1	0	1	0	0	0	1	0	0	0	0	2	1	0	0	0	0	1	0	0	1	0	0	2	1	0	0
OTU5765	8	6	15	7	43	27	24	16	20	45	27	48	22	25	18	12	33	7	15	5	20	2	16	25	15	37	12	26	2	3	9	19	6	20	8	15	5	31	23	5	13	19	3	12	13	7	19	36	23	12	23	14	6	48	9	3	3	2	4	7	15	5	3	16	2	6	18	22	3	5	6	8	4	5	4	5	8	7	15	14
OTU5768	0	0	3	0	0	1	0	0	5	2	0	1	0	2	1	0	0	1	0	2	0	0	0	2	0	1	2	1	0	0	2	2	3	0	0	1	1	3	1	0	0	5	0	1	1	1	1	3	5	1	1	7	0	2	0	0	0	0	0	0	3	0	0	5	0	0	1	2	1	0	1	0	0	1	0	0	1	1	1	1
OTU5773	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	1	1	0
OTU5780	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU5783	3	28	14	3	19	4	23	5	20	20	4	8	16	7	14	19	5	1	11	1	0	0	6	13	16	13	14	16	8	3	8	12	11	13	11	12	16	16	14	1	13	19	11	8	17	9	17	35	23	19	6	17	6	17	13	4	1	2	0	0	15	10	6	20	1	8	10	14	5	5	10	6	6	3	1	9	15	16	23	11
OTU5789	0	2	1	3	9	5	4	1	4	6	3	5	3	3	5	0	1	1	5	0	0	0	3	5	3	7	0	2	0	3	2	0	2	1	3	1	3	8	0	0	7	4	1	2	2	0	1	5	3	4	1	3	1	4	2	1	0	0	0	0	4	1	1	0	3	1	1	3	0	4	1	2	0	2	0	1	4	5	6	1
OTU5795	0	3	1	3	8	3	8	1	7	6	5	5	2	4	4	2	3	1	3	2	4	0	7	10	15	7	14	9	3	2	4	8	4	4	5	7	0	10	4	6	7	3	1	2	3	2	4	2	5	2	12	1	0	1	3	0	5	1	2	0	5	2	2	6	1	1	5	5	0	3	2	2	0	1	2	2	3	1	1	3
OTU5798	0	0	0	0	1	0	1	1	1	0	1	0	0	1	0	0	1	0	0	2	0	0	2	0	3	0	2	2	2	0	3	0	2	0	1	0	0	1	0	0	0	2	1	0	1	0	0	1	2	0	0	1	1	2	0	0	0	0	0	0	1	0	0	1	0	0	2	0	0	0	0	1	0	0	1	3	1	1	2	0
OTU5800	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU5801	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU5804	0	2	1	0	0	0	1	0	2	3	0	0	2	1	0	0	2	0	1	1	0	0	0	1	3	1	0	1	0	2	0	1	1	1	0	1	0	0	2	0	0	3	0	0	1	1	0	1	3	1	0	1	1	2	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	1	1	0	1	0	1	0
OTU5812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU5833	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	1	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1
OTU5836	0	2	3	0	0	0	0	1	0	2	0	2	2	3	0	0	2	0	2	1	0	0	1	1	1	1	1	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	2	0	0	1	1	2	0	0	0	0	0	2	1	0	0	2	0	0	0	1	0	0	0	0	0	0	2	1	0	0
OTU5837	2	1	0	2	5	3	6	0	5	8	2	4	5	6	0	0	4	0	5	0	1	1	1	5	9	10	6	6	4	1	9	5	2	4	4	16	0	12	3	1	5	9	4	9	10	3	3	4	4	4	3	1	1	4	1	1	1	0	1	0	4	0	1	1	1	0	1	6	2	0	3	1	1	0	0	0	6	3	6	4
OTU5851	0	0	1	0	1	0	0	0	1	2	0	1	1	0	1	1	3	1	3	1	0	0	1	2	4	0	0	0	1	0	0	3	1	0	1	0	0	1	0	0	3	0	0	0	0	1	0	0	0	0	0	1	2	3	2	0	0	0	0	0	1	1	0	1	0	1	1	2	0	1	1	1	0	1	0	0	0	1	1	0
OTU5852	1	0	0	1	0	0	1	0	1	2	0	2	0	0	0	0	0	1	0	0	1	0	1	0	3	2	2	1	0	1	1	3	0	3	0	2	0	0	1	0	0	3	0	2	1	3	0	1	1	0	1	0	1	3	0	0	1	0	0	0	4	0	3	3	0	0	0	1	1	0	0	0	0	0	1	1	2	4	3	1
OTU5859	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0
OTU5861	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0
OTU5862	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0
OTU5863	1	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	2	0	2	0	0	0	0	1	0	1	0	1	0	1	0	1	0	0	0	1	1	1	0	0	0	2	2	0	2	0	4	1	0	1	2	0	0	0	2	0	0	0	0	0	1	1	1	0	2	1	1	0	1	0	0	0	0	1	3	1	4	1
OTU5866	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	4	0	2	1	6	4	2	2	3	0	1	1	0	5	4	3	0	4	0	2	5	2	1	4	6	1	4	4	6	8	2	5	1	11	3	1	4	2	4	1	7	6	8	14	6	3	7	6	3	0	3	8	1	6	11	1	6	20	8	11
OTU5867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0
OTU5870	0	1	0	0	3	0	1	1	0	1	0	2	1	2	2	0	0	0	3	0	0	0	0	0	2	4	2	0	1	0	1	0	0	3	2	0	1	3	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
OTU5871	0	0	2	0	2	0	0	0	0	1	0	1	0	1	0	1	1	1	1	0	0	0	1	1	1	0	1	1	0	0	0	1	1	1	1	0	0	3	2	0	3	3	0	1	0	0	0	1	0	1	0	0	1	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	2
OTU5873	1	2	0	0	1	0	0	0	2	0	1	0	2	0	0	0	0	0	0	0	0	0	1	2	1	0	0	1	0	0	0	0	0	0	0	0	2	0	1	0	0	0	1	0	2	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU5876	3	1	2	1	0	3	2	0	4	1	1	0	4	2	1	2	4	1	1	0	0	0	0	2	3	0	2	0	1	3	1	0	1	3	2	3	1	3	0	0	0	1	0	2	4	0	3	2	5	2	0	5	0	5	2	0	0	1	0	0	4	3	2	1	1	2	1	5	0	1	1	3	1	3	0	1	1	4	3	1
OTU5877	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	1	2	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0
OTU588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU5881	0	0	2	0	1	0	2	0	3	1	0	0	0	2	0	1	0	0	0	1	0	0	0	1	4	0	0	0	0	1	0	2	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
OTU5882	0	1	2	0	0	0	3	0	1	1	0	1	0	1	1	0	1	0	0	0	0	1	0	2	2	0	2	1	1	1	0	0	2	1	1	3	0	1	0	0	2	2	0	0	1	4	0	0	2	1	0	5	0	3	0	0	0	0	0	0	2	1	0	0	0	1	1	1	0	1	0	0	0	1	0	1	2	1	1	2
OTU5883	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0
OTU5885	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0
OTU5887	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	3	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0
OTU589	0	0	0	0	4	1	0	0	0	0	0	2	0	1	0	0	3	0	1	0	0	0	0	2	2	2	1	2	1	0	1	2	0	1	0	1	0	2	1	0	0	1	2	0	0	0	0	4	0	1	1	2	0	0	0	1	0	0	0	0	1	1	0	0	0	0	2	1	0	0	0	0	1	0	1	1	1	1	2	0
OTU5890	1	0	2	0	1	3	5	0	2	0	5	2	1	1	2	2	2	0	2	2	0	0	7	1	7	2	1	0	1	0	1	2	1	2	0	1	1	5	0	0	1	1	3	1	2	0	0	2	0	0	1	0	0	2	0	0	0	0	0	0	1	0	1	2	0	0	1	1	0	1	0	4	2	2	2	0	3	3	0	1
OTU5891	0	1	0	0	0	1	2	0	0	2	1	1	1	0	1	1	1	0	0	0	0	0	0	0	1	0	1	0	0	2	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OTU5892	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU5895	0	1	1	0	1	0	0	0	1	1	0	3	0	0	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0
OTU5896	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU5898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU5905	0	1	2	0	1	1	2	1	4	4	0	0	0	1	1	0	0	0	0	0	0	0	0	1	6	0	0	1	2	0	0	1	0	0	0	0	0	0	0	0	2	2	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	1	0	0	0	1	1	1	0	0	1	2	0	1	0
